"maximumDepthInMeters"	"magnification"	"minimumDepthInMeters"	"identifiedBy"	"organismQuantityType"	"scientificName"	"identificationRemarks"	"year"	"expedition"	"locationID"	"fieldNumber"	"previousIdentifications"	"basisOfRecord"	"organismQuantity"	"individualCount"	"sampleSizeValue"	"sampleSizeUnit"	"occurrenceStatus"	"quantificationStatus"	"fieldsInCount"	"maxFields"	"takenVolume"	"bottleVolume"	"initialVolume"	"cellsInChamber"	"gear"	"sampletype"	"identificationQualifier"	"taxonRank"	"lifeStage"
5	60	5	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	"3-7um"	2009	"Alkekonge2009"	"V6"	"ALK09-232"	"Flagellatae"	"Occurrence"	4620.86388888889	3	0.0006492292506632057	"l"	"present"	"verified"	216	16635.11	50	1000	1	231.043194444444	"Niskin bottle"	"phytoplankton"			
5	10	5	"iopan.pl"	"cells/l"	"Tripos"	"sp."	2009	"Alkekonge2009"	"V6"	"ALK09-232"	"Ceratium"	"Occurrence"	150.006666666667	1	0.00666637038353851	"l"	"present"	"verified"	60	450.02	50	1000	1	7.50033333333333	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
5	10	5	"iopan.pl"	"cells/l"	"Chaetoceros"	"sp."	2009	"Alkekonge2009"	"V6"	"ALK09-232"		"Occurrence"	150.006666666667	1	0.00666637038353851	"l"	"present"	"verified"	60	450.02	50	1000	1	7.50033333333333	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
5	60	5	"iopan.pl"	"cells/l"	"Dinobryon"	"cyst"	2009	"Alkekonge2009"	"V6"	"ALK09-232"	"Dinobryon spp. cyst"	"Occurrence"	1540.28796296296	1	0.0006492292506632057	"l"	"present"	"verified"	216	16635.11	50	1000	1	77.0143981481481	"Niskin bottle"	"phytoplankton"	"spp."	"species"	"cyst"
5	60	5	"iopan.pl"	"cells/l"	"Coccolithales"	"Non det."	2009	"Alkekonge2009"	"V6"	"ALK09-232"	"Coccolithales  Non det."	"Occurrence"	9241.72777777778	6	0.0006492292506632057	"l"	"present"	"verified"	216	16635.11	50	1000	1	462.086388888889	"Niskin bottle"	"phytoplankton"	"indet."		
5	60	5	"iopan.pl"	"cells/l"	"Coccolithus pelagicus"		2009	"Alkekonge2009"	"V6"	"ALK09-232"		"Occurrence"	6161.15185185185	4	0.0006492292506632057	"l"	"present"	"verified"	216	16635.11	50	1000	1	308.057592592593	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Cryptomonas"	"sp."	2009	"Alkekonge2009"	"V6"	"ALK09-232"		"Occurrence"	24644.6074074074	16	0.0006492292506632057	"l"	"present"	"verified"	216	16635.11	50	1000	1	1232.23037037037	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
5	10	5	"iopan.pl"	"cells/l"	"Ceratoneis closterium"	"old Cylindrotheca closterium"	2009	"Alkekonge2009"	"V6"	"ALK09-232"		"Occurrence"	150.006666666667	1	0.00666637038353851	"l"	"present"	"verified"	60	450.02	50	1000	1	7.50033333333333	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Dinobryon balticum"		2009	"Alkekonge2009"	"V6"	"ALK09-232"		"Occurrence"	15402.8796296296	10	0.0006492292506632057	"l"	"present"	"verified"	216	16635.11	50	1000	1	770.143981481482	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Emiliania huxleyi"		2009	"Alkekonge2009"	"V6"	"ALK09-232"		"Occurrence"	84442.1827411168	50	0.0005921211221326459	"l"	"present"	"verified"	197	16635.11	50	1000	1	4222.10913705584	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Euglena"	"sp."	2009	"Alkekonge2009"	"V6"	"ALK09-232"		"Occurrence"	1540.28796296296	1	0.0006492292506632057	"l"	"present"	"verified"	216	16635.11	50	1000	1	77.0143981481481	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
5	60	5	"iopan.pl"	"cells/l"	"Fragilariopsis"	"sp."	2009	"Alkekonge2009"	"V6"	"ALK09-232"		"Occurrence"	78099.1079812207	50	0.0006402121777373277	"l"	"present"	"verified"	213	16635.11	50	1000	1	3904.95539906103	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
5	60	5	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf g.arcticum"	2009	"Alkekonge2009"	"V6"	"ALK09-232"		"Occurrence"	9241.72777777778	6	0.0006492292506632057	"l"	"present"	"verified"	216	16635.11	50	1000	1	462.086388888889	"Niskin bottle"	"phytoplankton"	"sp. cf. G. arcticum"	"species"	
5	60	5	"iopan.pl"	"cells/l"	"Gymnodinium galeatum"		2009	"Alkekonge2009"	"V6"	"ALK09-232"		"Occurrence"	3080.57592592593	2	0.0006492292506632057	"l"	"present"	"verified"	216	16635.11	50	1000	1	154.028796296296	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Gymnodinium simplex"		2009	"Alkekonge2009"	"V6"	"ALK09-232"		"Occurrence"	1540.28796296296	1	0.0006492292506632057	"l"	"present"	"verified"	216	16635.11	50	1000	1	77.0143981481481	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. „krasnal”"	2009	"Alkekonge2009"	"V6"	"ALK09-232"		"Occurrence"	1540.28796296296	1	0.0006492292506632057	"l"	"present"	"verified"	216	16635.11	50	1000	1	77.0143981481481	"Niskin bottle"	"phytoplankton"	"sp. „krasnal”"	"species"	
5	10	5	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. 5-10um"	2009	"Alkekonge2009"	"V6"	"ALK09-232"	"Gymnodinium sp. 5-10um"	"Occurrence"	150.006666666667	1	0.00666637038353851	"l"	"present"	"verified"	60	450.02	50	1000	1	7.50033333333333	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
5	60	5	"iopan.pl"	"cells/l"	"Gymnodinium wulffii"		2009	"Alkekonge2009"	"V6"	"ALK09-232"		"Occurrence"	4620.86388888889	3	0.0006492292506632057	"l"	"present"	"verified"	216	16635.11	50	1000	1	231.043194444444	"Niskin bottle"	"phytoplankton"			
5	10	5	"iopan.pl"	"cells/l"	"Gyrodinium fusiforme"		2009	"Alkekonge2009"	"V6"	"ALK09-232"		"Occurrence"	150.006666666667	1	0.00666637038353851	"l"	"present"	"verified"	60	450.02	50	1000	1	7.50033333333333	"Niskin bottle"	"phytoplankton"			
5	10	5	"iopan.pl"	"cells/l"	"Helicostomella"	"sp."	2009	"Alkekonge2009"	"V6"	"ALK09-232"		"Occurrence"	150.006666666667	1	0.00666637038353851	"l"	"present"	"verified"	60	450.02	50	1000	1	7.50033333333333	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
5	60	5	"iopan.pl"	"cells/l"	"Heterocapsa rotundata"		2009	"Alkekonge2009"	"V6"	"ALK09-232"		"Occurrence"	33886.3351851852	22	0.0006492292506632057	"l"	"present"	"verified"	216	16635.11	50	1000	1	1694.31675925926	"Niskin bottle"	"phytoplankton"			
5	10	5	"iopan.pl"	"cells/l"	"Leegaardiella sol"		2009	"Alkekonge2009"	"V6"	"ALK09-232"		"Occurrence"	150.006666666667	1	0.00666637038353851	"l"	"present"	"verified"	60	450.02	50	1000	1	7.50033333333333	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Monosiga marina"		2009	"Alkekonge2009"	"V6"	"ALK09-232"		"Occurrence"	4620.86388888889	3	0.0006492292506632057	"l"	"present"	"verified"	216	16635.11	50	1000	1	231.043194444444	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Mesodinium rubrum"		2009	"Alkekonge2009"	"V6"	"ALK09-232"		"Occurrence"	3080.57592592593	2	0.0006492292506632057	"l"	"present"	"verified"	216	16635.11	50	1000	1	154.028796296296	"Niskin bottle"	"phytoplankton"			
5	10	5	"iopan.pl"	"cells/l"	"Parafavella"	"sp."	2009	"Alkekonge2009"	"V6"	"ALK09-232"		"Occurrence"	300.013333333333	2	0.00666637038353851	"l"	"present"	"verified"	60	450.02	50	1000	1	15.0006666666667	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
5	60	5	"iopan.pl"	"cells/l"	"Phaeocystis"	"sp."	2009	"Alkekonge2009"	"V6"	"ALK09-232"		"Occurrence"	73933.8222222222	48	0.0006492292506632057	"l"	"present"	"verified"	216	16635.11	50	1000	1	3696.69111111111	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
5	10	5	"iopan.pl"	"cells/l"	"Pronoctiluca pelagica"		2009	"Alkekonge2009"	"V6"	"ALK09-232"		"Occurrence"	600.026666666667	4	0.00666637038353851	"l"	"present"	"verified"	60	450.02	50	1000	1	30.0013333333333	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Prorocentrum"	"sp."	2009	"Alkekonge2009"	"V6"	"ALK09-232"		"Occurrence"	32346.0472222222	21	0.0006492292506632057	"l"	"present"	"verified"	216	16635.11	50	1000	1	1617.30236111111	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
5	60	5	"iopan.pl"	"cells/l"	"Protoperidinium bipes"		2009	"Alkekonge2009"	"V6"	"ALK09-232"		"Occurrence"	1540.28796296296	1	0.0006492292506632057	"l"	"present"	"verified"	216	16635.11	50	1000	1	77.0143981481481	"Niskin bottle"	"phytoplankton"			
5	10	5	"iopan.pl"	"cells/l"	"Protoperidinium"	"sp. cf p.menieuri"	2009	"Alkekonge2009"	"V6"	"ALK09-232"		"Occurrence"	150.006666666667	1	0.00666637038353851	"l"	"present"	"verified"	60	450.02	50	1000	1	7.50033333333333	"Niskin bottle"	"phytoplankton"	"sp. cf. P. menieuri"	"species"	
5	10	5	"iopan.pl"	"cells/l"	"Protoperidinium pallidum"		2009	"Alkekonge2009"	"V6"	"ALK09-232"		"Occurrence"	150.006666666667	1	0.00666637038353851	"l"	"present"	"verified"	60	450.02	50	1000	1	7.50033333333333	"Niskin bottle"	"phytoplankton"			
5	10	5	"iopan.pl"	"cells/l"	"Protoperidinium pellucidum"		2009	"Alkekonge2009"	"V6"	"ALK09-232"		"Occurrence"	150.006666666667	1	0.00666637038353851	"l"	"present"	"verified"	60	450.02	50	1000	1	7.50033333333333	"Niskin bottle"	"phytoplankton"			
5	60	5	"iopan.pl"	"cells/l"	"Pseudo-nitzschia granii"		2009	"Alkekonge2009"	"V6"	"ALK09-232"		"Occurrence"	26184.8953703704	17	0.0006492292506632057	"l"	"present"	"verified"	216	16635.11	50	1000	1	1309.24476851852	"Niskin bottle"	"phytoplankton"			
5	10	5	"iopan.pl"	"cells/l"	"Strombidium"	"sp."	2009	"Alkekonge2009"	"V6"	"ALK09-232"		"Occurrence"	450.02	3	0.00666637038353851	"l"	"present"	"verified"	60	450.02	50	1000	1	22.501	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
5	10	5	"iopan.pl"	"cells/l"	"Thalassiosira"	"sp."	2009	"Alkekonge2009"	"V6"	"ALK09-232"		"Occurrence"	3300.14666666667	22	0.00666637038353851	"l"	"present"	"verified"	60	450.02	50	1000	1	165.007333333333	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
25	60	25	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	"3-7um"	2009	"Alkekonge2009"	"V6"	"ALK09-233"	"Flagellatae"	"Occurrence"	4821.77101449275	2	0.0004147853545903814	"l"	"present"	"verified"	138	16635.11	50	1000	1	241.088550724638	"Niskin bottle"	"phytoplankton"			
25	10	25	"iopan.pl"	"cells/l"	"Chaetoceros concavicornis"		2009	"Alkekonge2009"	"V6"	"ALK09-233"		"Occurrence"	969.273846153846	7	0.0072219012488333855	"l"	"present"	"verified"	65	450.02	50	1000	1	48.4636923076923	"Niskin bottle"	"phytoplankton"			
25	60	25	"iopan.pl"	"cells/l"	"Ciliophora"	"Non det. 10-20um"	2009	"Alkekonge2009"	"V6"	"ALK09-233"	"Ciliophora non det Non det. 10-20um"	"Occurrence"	7232.65652173913	3	0.0004147853545903814	"l"	"present"	"verified"	138	16635.11	50	1000	1	361.632826086957	"Niskin bottle"	"phytoplankton"	"indet."		
25	60	25	"iopan.pl"	"cells/l"	"Coccolithales"	"Non det."	2009	"Alkekonge2009"	"V6"	"ALK09-233"	"Coccolithales  Non det."	"Occurrence"	12054.4275362319	5	0.0004147853545903814	"l"	"present"	"verified"	138	16635.11	50	1000	1	602.721376811594	"Niskin bottle"	"phytoplankton"	"indet."		
25	60	25	"iopan.pl"	"cells/l"	"Cryptomonas"	"sp."	2009	"Alkekonge2009"	"V6"	"ALK09-233"		"Occurrence"	9643.54202898551	4	0.0004147853545903814	"l"	"present"	"verified"	138	16635.11	50	1000	1	482.177101449275	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
25	10	25	"iopan.pl"	"cells/l"	"Ceratoneis closterium"	"old Cylindrotheca closterium"	2009	"Alkekonge2009"	"V6"	"ALK09-233"		"Occurrence"	415.403076923077	3	0.0072219012488333855	"l"	"present"	"verified"	65	450.02	50	1000	1	20.7701538461538	"Niskin bottle"	"phytoplankton"			
25	60	25	"iopan.pl"	"cells/l"	"Dinobryon balticum"		2009	"Alkekonge2009"	"V6"	"ALK09-233"		"Occurrence"	16876.1985507246	7	0.0004147853545903814	"l"	"present"	"verified"	138	16635.11	50	1000	1	843.809927536232	"Niskin bottle"	"phytoplankton"			
25	60	25	"iopan.pl"	"cells/l"	"Emiliania huxleyi"		2009	"Alkekonge2009"	"V6"	"ALK09-233"		"Occurrence"	81970.1072463768	34	0.0004147853545903814	"l"	"present"	"verified"	138	16635.11	50	1000	1	4098.50536231884	"Niskin bottle"	"phytoplankton"			
25	60	25	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf g.gracilentum"	2009	"Alkekonge2009"	"V6"	"ALK09-233"		"Occurrence"	16876.1985507246	7	0.0004147853545903814	"l"	"present"	"verified"	138	16635.11	50	1000	1	843.809927536232	"Niskin bottle"	"phytoplankton"	"sp. cf. G. gracilentum"	"species"	
25	60	25	"iopan.pl"	"cells/l"	"Gymnodinium galeatum"		2009	"Alkekonge2009"	"V6"	"ALK09-233"		"Occurrence"	4821.77101449275	2	0.0004147853545903814	"l"	"present"	"verified"	138	16635.11	50	1000	1	241.088550724638	"Niskin bottle"	"phytoplankton"			
25	10	25	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. 10-20um"	2009	"Alkekonge2009"	"V6"	"ALK09-233"	"Gymnodinium sp. 10-20um"	"Occurrence"	276.935384615385	2	0.0072219012488333855	"l"	"present"	"verified"	65	450.02	50	1000	1	13.8467692307692	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
25	60	25	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. 5-10um"	2009	"Alkekonge2009"	"V6"	"ALK09-233"	"Gymnodinium sp. 5-10um"	"Occurrence"	2410.88550724638	1	0.0004147853545903814	"l"	"present"	"verified"	138	16635.11	50	1000	1	120.544275362319	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
25	60	25	"iopan.pl"	"cells/l"	"Heterocapsa rotundata"		2009	"Alkekonge2009"	"V6"	"ALK09-233"		"Occurrence"	14465.3130434783	6	0.0004147853545903814	"l"	"present"	"verified"	138	16635.11	50	1000	1	723.265652173913	"Niskin bottle"	"phytoplankton"			
25	10	25	"iopan.pl"	"cells/l"	"Lohmanniella oviformis"		2009	"Alkekonge2009"	"V6"	"ALK09-233"		"Occurrence"	138.467692307692	1	0.0072219012488333855	"l"	"present"	"verified"	65	450.02	50	1000	1	6.92338461538462	"Niskin bottle"	"phytoplankton"			
25	60	25	"iopan.pl"	"cells/l"	"Monosiga marina"		2009	"Alkekonge2009"	"V6"	"ALK09-233"		"Occurrence"	9643.54202898551	4	0.0004147853545903814	"l"	"present"	"verified"	138	16635.11	50	1000	1	482.177101449275	"Niskin bottle"	"phytoplankton"			
25	10	25	"iopan.pl"	"cells/l"	"Parafavella"	"sp."	2009	"Alkekonge2009"	"V6"	"ALK09-233"		"Occurrence"	692.338461538461	5	0.0072219012488333855	"l"	"present"	"verified"	65	450.02	50	1000	1	34.6169230769231	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
25	60	25	"iopan.pl"	"cells/l"	"Phaeocystis"	"sp."	2009	"Alkekonge2009"	"V6"	"ALK09-233"		"Occurrence"	55450.3666666667	23	0.0004147853545903814	"l"	"present"	"verified"	138	16635.11	50	1000	1	2772.51833333333	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
25	60	25	"iopan.pl"	"cells/l"	"Pronoctiluca pelagica"		2009	"Alkekonge2009"	"V6"	"ALK09-233"		"Occurrence"	2410.88550724638	1	0.0004147853545903814	"l"	"present"	"verified"	138	16635.11	50	1000	1	120.544275362319	"Niskin bottle"	"phytoplankton"			
25	60	25	"iopan.pl"	"cells/l"	"Prorocentrum"	"sp."	2009	"Alkekonge2009"	"V6"	"ALK09-233"		"Occurrence"	16876.1985507246	7	0.0004147853545903814	"l"	"present"	"verified"	138	16635.11	50	1000	1	843.809927536232	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
25	10	25	"iopan.pl"	"cells/l"	"Protoperidinium bipes"		2009	"Alkekonge2009"	"V6"	"ALK09-233"		"Occurrence"	138.467692307692	1	0.0072219012488333855	"l"	"present"	"verified"	65	450.02	50	1000	1	6.92338461538462	"Niskin bottle"	"phytoplankton"			
25	10	25	"iopan.pl"	"cells/l"	"Protoperidinium cerasus"		2009	"Alkekonge2009"	"V6"	"ALK09-233"		"Occurrence"	276.935384615385	2	0.0072219012488333855	"l"	"present"	"verified"	65	450.02	50	1000	1	13.8467692307692	"Niskin bottle"	"phytoplankton"			
25	10	25	"iopan.pl"	"cells/l"	"Protoperidinium pallidum"		2009	"Alkekonge2009"	"V6"	"ALK09-233"		"Occurrence"	415.403076923077	3	0.0072219012488333855	"l"	"present"	"verified"	65	450.02	50	1000	1	20.7701538461538	"Niskin bottle"	"phytoplankton"			
25	60	25	"iopan.pl"	"cells/l"	"Pyramimonas"	"sp."	2009	"Alkekonge2009"	"V6"	"ALK09-233"		"Occurrence"	2410.88550724638	1	0.0004147853545903814	"l"	"present"	"verified"	138	16635.11	50	1000	1	120.544275362319	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
25	10	25	"iopan.pl"	"cells/l"	"Strombidium"	"sp."	2009	"Alkekonge2009"	"V6"	"ALK09-233"		"Occurrence"	138.467692307692	1	0.0072219012488333855	"l"	"present"	"verified"	65	450.02	50	1000	1	6.92338461538462	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
25	60	25	"iopan.pl"	"cells/l"	"Teleaulax"	"sp."	2009	"Alkekonge2009"	"V6"	"ALK09-233"		"Occurrence"	2410.88550724638	1	0.0004147853545903814	"l"	"present"	"verified"	138	16635.11	50	1000	1	120.544275362319	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
25	10	25	"iopan.pl"	"cells/l"	"Thalassiosira angulata"		2009	"Alkekonge2009"	"V6"	"ALK09-233"		"Occurrence"	2630.88615384615	19	0.0072219012488333855	"l"	"present"	"verified"	65	450.02	50	1000	1	131.544307692308	"Niskin bottle"	"phytoplankton"			
25	10	25	"iopan.pl"	"cells/l"	"Thalassiosira antarctica"	"old Thalassiosira antarctica var. Borealis"	2009	"Alkekonge2009"	"V6"	"ALK09-233"		"Occurrence"	2769.35384615385	20	0.0072219012488333855	"l"	"present"	"verified"	65	450.02	50	1000	1	138.467692307692	"Niskin bottle"	"phytoplankton"			
25	10	25	"iopan.pl"	"cells/l"	"Thalassiosira hyalina"		2009	"Alkekonge2009"	"V6"	"ALK09-233"		"Occurrence"	553.870769230769	4	0.0072219012488333855	"l"	"present"	"verified"	65	450.02	50	1000	1	27.6935384615385	"Niskin bottle"	"phytoplankton"			
25	10	25	"iopan.pl"	"cells/l"	"Thalassiosira"	"sp."	2009	"Alkekonge2009"	"V6"	"ALK09-233"		"Occurrence"	1107.74153846154	8	0.0072219012488333855	"l"	"present"	"verified"	65	450.02	50	1000	1	55.3870769230769	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
70	60	70	"iopan.pl"	"cells/l"	"Alexandrium"	"sp."	2009	"Alkekonge2009"	"V6"	"ALK09-234"		"Occurrence"	670.770564516129	1	0.001490822723745139	"l"	"present"	"verified"	496	16635.11	50	1000	1	33.5385282258065	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
70	60	70	"iopan.pl"	"cells/l"	"Amphidinium"	"sp."	2009	"Alkekonge2009"	"V6"	"ALK09-234"		"Occurrence"	670.770564516129	1	0.001490822723745139	"l"	"present"	"verified"	496	16635.11	50	1000	1	33.5385282258065	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
70	60	70	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	"3-7um"	2009	"Alkekonge2009"	"V6"	"ALK09-234"	"Flagellatae"	"Occurrence"	4024.62338709677	6	0.001490822723745139	"l"	"present"	"verified"	496	16635.11	50	1000	1	201.231169354839	"Niskin bottle"	"phytoplankton"			
70	60	70	"iopan.pl"	"cells/l"	"Dinobryon"	"cyst"	2009	"Alkekonge2009"	"V6"	"ALK09-234"	"Dinobryon spp. cyst"	"Occurrence"	1341.54112903226	2	0.001490822723745139	"l"	"present"	"verified"	496	16635.11	50	1000	1	67.0770564516129	"Niskin bottle"	"phytoplankton"	"spp."	"species"	"cyst"
70	60	70	"iopan.pl"	"cells/l"	"Coccolithales"	"Non det."	2009	"Alkekonge2009"	"V6"	"ALK09-234"	"Coccolithales  Non det."	"Occurrence"	4024.62338709677	6	0.001490822723745139	"l"	"present"	"verified"	496	16635.11	50	1000	1	201.231169354839	"Niskin bottle"	"phytoplankton"	"indet."		
70	60	70	"iopan.pl"	"cells/l"	"Ceratoneis closterium"	"old Cylindrotheca closterium"	2009	"Alkekonge2009"	"V6"	"ALK09-234"		"Occurrence"	670.770564516129	1	0.001490822723745139	"l"	"present"	"verified"	496	16635.11	50	1000	1	33.5385282258065	"Niskin bottle"	"phytoplankton"			
70	60	70	"iopan.pl"	"cells/l"	"Didinium"	"sp."	2009	"Alkekonge2009"	"V6"	"ALK09-234"		"Occurrence"	670.770564516129	1	0.001490822723745139	"l"	"present"	"verified"	496	16635.11	50	1000	1	33.5385282258065	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
70	60	70	"iopan.pl"	"cells/l"	"Emiliania huxleyi"		2009	"Alkekonge2009"	"V6"	"ALK09-234"		"Occurrence"	18110.8052419355	27	0.001490822723745139	"l"	"present"	"verified"	496	16635.11	50	1000	1	905.540262096774	"Niskin bottle"	"phytoplankton"			
70	10	70	"iopan.pl"	"cells/l"	"Fragilariopsis cylindrus"		2009	"Alkekonge2009"	"V6"	"ALK09-234"		"Occurrence"	537.337313432836	4	0.007444113594951336	"l"	"present"	"verified"	67	450.02	50	1000	1	26.8668656716418	"Niskin bottle"	"phytoplankton"			
70	60	70	"iopan.pl"	"cells/l"	"Gymnodinium simplex"		2009	"Alkekonge2009"	"V6"	"ALK09-234"		"Occurrence"	670.770564516129	1	0.001490822723745139	"l"	"present"	"verified"	496	16635.11	50	1000	1	33.5385282258065	"Niskin bottle"	"phytoplankton"			
70	60	70	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. 10-20um"	2009	"Alkekonge2009"	"V6"	"ALK09-234"	"Gymnodinium sp. 10-20um"	"Occurrence"	670.770564516129	1	0.001490822723745139	"l"	"present"	"verified"	496	16635.11	50	1000	1	33.5385282258065	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
70	10	70	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. 20-30um"	2009	"Alkekonge2009"	"V6"	"ALK09-234"	"Gymnodinium sp. 20-30um"	"Occurrence"	134.334328358209	1	0.007444113594951336	"l"	"present"	"verified"	67	450.02	50	1000	1	6.71671641791045	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
70	10	70	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. 5-10um"	2009	"Alkekonge2009"	"V6"	"ALK09-234"	"Gymnodinium sp. 5-10um"	"Occurrence"	134.334328358209	1	0.007444113594951336	"l"	"present"	"verified"	67	450.02	50	1000	1	6.71671641791045	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
70	60	70	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. „spiralne”"	2009	"Alkekonge2009"	"V6"	"ALK09-234"		"Occurrence"	670.770564516129	1	0.001490822723745139	"l"	"present"	"verified"	496	16635.11	50	1000	1	33.5385282258065	"Niskin bottle"	"phytoplankton"	"sp. „spiralne”"	"species"	
70	60	70	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. „z dupką”"	2009	"Alkekonge2009"	"V6"	"ALK09-234"		"Occurrence"	1341.54112903226	2	0.001490822723745139	"l"	"present"	"verified"	496	16635.11	50	1000	1	67.0770564516129	"Niskin bottle"	"phytoplankton"	"sp. „z dupką”"	"species"	
70	10	70	"iopan.pl"	"cells/l"	"Gyrodinium fusiforme"		2009	"Alkekonge2009"	"V6"	"ALK09-234"		"Occurrence"	134.334328358209	1	0.007444113594951336	"l"	"present"	"verified"	67	450.02	50	1000	1	6.71671641791045	"Niskin bottle"	"phytoplankton"			
70	10	70	"iopan.pl"	"cells/l"	"Leegaardiella sol"		2009	"Alkekonge2009"	"V6"	"ALK09-234"		"Occurrence"	134.334328358209	1	0.007444113594951336	"l"	"present"	"verified"	67	450.02	50	1000	1	6.71671641791045	"Niskin bottle"	"phytoplankton"			
70	60	70	"iopan.pl"	"cells/l"	"Lohmanniella oviformis"		2009	"Alkekonge2009"	"V6"	"ALK09-234"		"Occurrence"	670.770564516129	1	0.001490822723745139	"l"	"present"	"verified"	496	16635.11	50	1000	1	33.5385282258065	"Niskin bottle"	"phytoplankton"			
70	60	70	"iopan.pl"	"cells/l"	"Pachysphaera"	"sp."	2009	"Alkekonge2009"	"V6"	"ALK09-234"		"Occurrence"	670.770564516129	1	0.001490822723745139	"l"	"present"	"verified"	496	16635.11	50	1000	1	33.5385282258065	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
70	60	70	"iopan.pl"	"cells/l"	"Phaeocystis"	"sp."	2009	"Alkekonge2009"	"V6"	"ALK09-234"		"Occurrence"	9390.78790322581	14	0.001490822723745139	"l"	"present"	"verified"	496	16635.11	50	1000	1	469.53939516129	"Niskin bottle"	"phytoplankton"	"sp."	"species"	
70	60	70	"iopan.pl"	"cells/l"	"Pronoctiluca pelagica"		2009	"Alkekonge2009"	"V6"	"ALK09-234"		"Occurrence"	670.770564516129	1	0.001490822723745139	"l"	"present"	"verified"	496	16635.11	50	1000	1	33.5385282258065	"Niskin bottle"	"phytoplankton"			
