"maximumDepthInMeters"	"magnification"	"minimumDepthInMeters"	"identifiedBy"	"organismQuantityType"	"scientificName"	"year"	"expedition"	"locationID"	"fieldNumber"	"basisOfRecord"	"organismQuantity"	"individualCount"	"sampleSizeValue"	"sampleSizeUnit"	"occurrenceStatus"	"quantificationStatus"	"fieldsInCount"	"maxFields"	"takenVolume"	"bottleVolume"	"initialVolume"	"cellsInChamber"	"gear"	"sampletype"	"identificationQualifier"	"identificationRemarks"	"taxonRank"	"previousIdentifications"	"lifeStage"
0	40		"iopan.pl"	"cells/l"	"Teleaulax"	2009	"MERCLIM-2009"	"KH"	"MER09-01-31"	"Occurrence"	1828.63896103896	2	0.001093709607315639	"l"	"present"	"verified"	154	7040.26	50	1000	1	91.4319480519481	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
5	10	5	"iopan.pl"	"cells/l"	"Acanthostomella norvegica"	2009	"MERCLIM-2009"	69	"MER09-01-46"	"Occurrence"	520.856481481482	50	0.09599573352295454	"l"	"present"	"verified"	36	450.02	10	250	30	625.027777777778	"Niskin bottle"	"microplankton"					
5	60	5	"iopan.pl"	"cells/l"	"Alexandrium"	2009	"MERCLIM-2009"	69	"MER09-01-46"	"Occurrence"	154.028796296296	2	0.012984585013264114	"l"	"present"	"verified"	180	16635.11	10	250	30	184.834555555556	"Niskin bottle"	"microplankton"	"sp."	"sp."	"species"		
5	10	5	"iopan.pl"	"cells/l"	"Chaetoceros concavicornis"	2009	"MERCLIM-2009"	69	"MER09-01-46"	"Occurrence"	26.7869047619048	7	0.2613217190347096	"l"	"present"	"verified"	98	450.02	10	250	30	32.1442857142857	"Niskin bottle"	"microplankton"					
5	10	5	"iopan.pl"	"cells/l"	"Chaetoceros debilis"	2009	"MERCLIM-2009"	69	"MER09-01-46"	"Occurrence"	38.2670068027211	10	0.2613217190347096	"l"	"present"	"verified"	98	450.02	10	250	30	45.9204081632653	"Niskin bottle"	"microplankton"					
5	10	5	"iopan.pl"	"cells/l"	"Chaetoceros decipiens"	2009	"MERCLIM-2009"	69	"MER09-01-46"	"Occurrence"	19.1335034013605	5	0.2613217190347096	"l"	"present"	"verified"	98	450.02	10	250	30	22.9602040816327	"Niskin bottle"	"microplankton"					
5	10	5	"iopan.pl"	"cells/l"	"Chaetoceros furcellatus"	2009	"MERCLIM-2009"	69	"MER09-01-46"	"Occurrence"	141.587925170068	37	0.2613217190347096	"l"	"present"	"verified"	98	450.02	10	250	30	169.905510204082	"Niskin bottle"	"microplankton"					
5	60	5	"iopan.pl"	"cells/l"	"Chaetoceros wighamii"	2009	"MERCLIM-2009"	69	"MER09-01-46"	"Occurrence"	308.057592592593	4	0.012984585013264114	"l"	"present"	"verified"	180	16635.11	10	250	30	369.669111111111	"Niskin bottle"	"microplankton"					
5	10	5	"iopan.pl"	"cells/l"	"Corethron"	2009	"MERCLIM-2009"	69	"MER09-01-46"	"Occurrence"	15.3068027210884	4	0.2613217190347096	"l"	"present"	"verified"	98	450.02	10	250	30	18.3681632653061	"Niskin bottle"	"microplankton"	"sp."	"sp."	"species"		
5	60	5	"iopan.pl"	"cells/l"	"Ceratoneis closterium"	2009	"MERCLIM-2009"	69	"MER09-01-46"	"Occurrence"	77.0143981481481	1	0.012984585013264114	"l"	"present"	"verified"	180	16635.11	10	250	30	92.4172777777778	"Niskin bottle"	"microplankton"		"old Cylindrotheca closterium"			
5	60	5	"iopan.pl"	"cells/l"	"Dictyocha speculum"	2009	"MERCLIM-2009"	69	"MER09-01-46"	"Occurrence"	308.057592592593	4	0.012984585013264114	"l"	"present"	"verified"	180	16635.11	10	250	30	369.669111111111	"Niskin bottle"	"microplankton"					
5	60	5	"iopan.pl"	"cells/l"	"Didinium"	2009	"MERCLIM-2009"	69	"MER09-01-46"	"Occurrence"	77.0143981481481	1	0.012984585013264114	"l"	"present"	"verified"	180	16635.11	10	250	30	92.4172777777778	"Niskin bottle"	"microplankton"	"sp."	"sp."	"species"		
5	10	5	"iopan.pl"	"cells/l"	"Eucampia groenlandica"	2009	"MERCLIM-2009"	69	"MER09-01-46"	"Occurrence"	26.7869047619048	7	0.2613217190347096	"l"	"present"	"verified"	98	450.02	10	250	30	32.1442857142857	"Niskin bottle"	"microplankton"					
5	10	5	"iopan.pl"	"cells/l"	"Gyrodinium fusiforme"	2009	"MERCLIM-2009"	69	"MER09-01-46"	"Occurrence"	7.65340136054422	2	0.2613217190347096	"l"	"present"	"verified"	98	450.02	10	250	30	9.18408163265306	"Niskin bottle"	"microplankton"					
5	10	5	"iopan.pl"	"cells/l"	"Leegaardiella sol"	2009	"MERCLIM-2009"	69	"MER09-01-46"	"Occurrence"	3.82670068027211	1	0.2613217190347096	"l"	"present"	"verified"	98	450.02	10	250	30	4.59204081632653	"Niskin bottle"	"microplankton"					
5	10	5	"iopan.pl"	"cells/l"	"Lohmanniella oviformis"	2009	"MERCLIM-2009"	69	"MER09-01-46"	"Occurrence"	65.0539115646258	17	0.2613217190347096	"l"	"present"	"verified"	98	450.02	10	250	30	78.064693877551	"Niskin bottle"	"microplankton"					
5	10	5	"iopan.pl"	"cells/l"	"Mesodinium rubrum"	2009	"MERCLIM-2009"	69	"MER09-01-46"	"Occurrence"	26.7869047619048	7	0.2613217190347096	"l"	"present"	"verified"	98	450.02	10	250	30	32.1442857142857	"Niskin bottle"	"microplankton"					
5	10	5	"iopan.pl"	"cells/l"	"Protoperidinium bipes"	2009	"MERCLIM-2009"	69	"MER09-01-46"	"Occurrence"	3.82670068027211	1	0.2613217190347096	"l"	"present"	"verified"	98	450.02	10	250	30	4.59204081632653	"Niskin bottle"	"microplankton"					
5	10	5	"iopan.pl"	"cells/l"	"Rhizosolenia borealis"	2009	"MERCLIM-2009"	69	"MER09-01-46"	"Occurrence"	11.4801020408163	3	0.2613217190347096	"l"	"present"	"verified"	98	450.02	10	250	30	13.7761224489796	"Niskin bottle"	"microplankton"					
5	10	5	"iopan.pl"	"cells/l"	"Strombidium"	2009	"MERCLIM-2009"	69	"MER09-01-46"	"Occurrence"	11.4801020408163	3	0.2613217190347096	"l"	"present"	"verified"	98	450.02	10	250	30	13.7761224489796	"Niskin bottle"	"microplankton"	"sp."	"sp."	"species"		
5	60	5	"iopan.pl"	"cells/l"	"Thalassiosira"	2009	"MERCLIM-2009"	69	"MER09-01-46"	"Occurrence"	1155.21597222222	15	0.012984585013264114	"l"	"present"	"verified"	180	16635.11	10	250	30	1386.25916666667	"Niskin bottle"	"microplankton"	"sp."	"sp."	"species"		
5	10	5	"iopan.pl"	"cells/l"	"Thalassiosira nordenskioeldii"	2009	"MERCLIM-2009"	69	"MER09-01-46"	"Occurrence"	49.7471088435374	13	0.2613217190347096	"l"	"present"	"verified"	98	450.02	10	250	30	59.6965306122449	"Niskin bottle"	"microplankton"					
15	10	15	"iopan.pl"	"cells/l"	"Acanthostomella norvegica"	2009	"MERCLIM-2009"	69	"MER09-01-47"	"Occurrence"	216.806510416667	37	0.17065908181858586	"l"	"present"	"verified"	64	450.02	10	250	30	260.1678125	"Niskin bottle"	"microplankton"					
15	40	15	"iopan.pl"	"cells/l"	"Alexandrium"	2009	"MERCLIM-2009"	69	"MER09-01-47"	"Occurrence"	121.383793103448	3	0.024714996321158596	"l"	"present"	"verified"	145	7040.26	10	250	30	145.660551724138	"Niskin bottle"	"microplankton"	"sp."	"sp."	"species"		
15	40	15	"iopan.pl"	"cells/l"	"Chaetoceros furcellatus"	2009	"MERCLIM-2009"	69	"MER09-01-47"	"Occurrence"	161.845057471264	4	0.024714996321158596	"l"	"present"	"verified"	145	7040.26	10	250	30	194.214068965517	"Niskin bottle"	"microplankton"					
15	40	15	"iopan.pl"	"cells/l"	"Chaetoceros socialis"	2009	"MERCLIM-2009"	69	"MER09-01-47"	"Occurrence"	80.9225287356322	2	0.024714996321158596	"l"	"present"	"verified"	145	7040.26	10	250	30	97.1070344827586	"Niskin bottle"	"microplankton"					
15	40	15	"iopan.pl"	"cells/l"	"Ceratoneis closterium"	2009	"MERCLIM-2009"	69	"MER09-01-47"	"Occurrence"	121.383793103448	3	0.024714996321158596	"l"	"present"	"verified"	145	7040.26	10	250	30	145.660551724138	"Niskin bottle"	"microplankton"		"old Cylindrotheca closterium"			
15	40	15	"iopan.pl"	"cells/l"	"Eucampia groenlandica"	2009	"MERCLIM-2009"	69	"MER09-01-47"	"Occurrence"	121.383793103448	3	0.024714996321158596	"l"	"present"	"verified"	145	7040.26	10	250	30	145.660551724138	"Niskin bottle"	"microplankton"					
15	40	15	"iopan.pl"	"cells/l"	"Gyrodinium fusiforme"	2009	"MERCLIM-2009"	69	"MER09-01-47"	"Occurrence"	40.4612643678161	1	0.024714996321158596	"l"	"present"	"verified"	145	7040.26	10	250	30	48.5535172413793	"Niskin bottle"	"microplankton"					
15	10	15	"iopan.pl"	"cells/l"	"Leegaardiella sol"	2009	"MERCLIM-2009"	69	"MER09-01-47"	"Occurrence"	17.57890625	3	0.17065908181858586	"l"	"present"	"verified"	64	450.02	10	250	30	21.0946875	"Niskin bottle"	"microplankton"					
15	10	15	"iopan.pl"	"cells/l"	"Lohmanniella oviformis"	2009	"MERCLIM-2009"	69	"MER09-01-47"	"Occurrence"	29.2981770833333	5	0.17065908181858586	"l"	"present"	"verified"	64	450.02	10	250	30	35.1578125	"Niskin bottle"	"microplankton"					
15	40	15	"iopan.pl"	"cells/l"	"Mesodinium rubrum"	2009	"MERCLIM-2009"	69	"MER09-01-47"	"Occurrence"	121.383793103448	3	0.024714996321158596	"l"	"present"	"verified"	145	7040.26	10	250	30	145.660551724138	"Niskin bottle"	"microplankton"					
15	40	15	"iopan.pl"	"cells/l"	"Protoperidinium bipes"	2009	"MERCLIM-2009"	69	"MER09-01-47"	"Occurrence"	40.4612643678161	1	0.024714996321158596	"l"	"present"	"verified"	145	7040.26	10	250	30	48.5535172413793	"Niskin bottle"	"microplankton"					
15	40	15	"iopan.pl"	"cells/l"	"Thalassiosira"	2009	"MERCLIM-2009"	69	"MER09-01-47"	"Occurrence"	485.535172413793	12	0.024714996321158596	"l"	"present"	"verified"	145	7040.26	10	250	30	582.642206896552	"Niskin bottle"	"microplankton"	"sp."	"sp."	"species"		
15	40	15	"iopan.pl"	"cells/l"	"Thalassiosira nordenskioeldii"	2009	"MERCLIM-2009"	69	"MER09-01-47"	"Occurrence"	121.383793103448	3	0.024714996321158596	"l"	"present"	"verified"	145	7040.26	10	250	30	145.660551724138	"Niskin bottle"	"microplankton"					
25	10	25	"iopan.pl"	"cells/l"	"Acanthostomella norvegica"	2009	"MERCLIM-2009"	69	"MER09-01-48"	"Occurrence"	14.4743274853801	11	0.7599662237233901	"l"	"present"	"verified"	57	450.02	50	250	30	86.8459649122807	"Niskin bottle"	"microplankton"					
25	60	25	"iopan.pl"	"cells/l"	"Alexandrium"	2009	"MERCLIM-2009"	69	"MER09-01-48"	"Occurrence"	84.0157070707071	4	0.04761014504863509	"l"	"present"	"verified"	132	16635.11	50	250	30	504.094242424242	"Niskin bottle"	"microplankton"	"sp."	"sp."	"species"		
25	10	25	"iopan.pl"	"cells/l"	"Chaetoceros decipiens"	2009	"MERCLIM-2009"	69	"MER09-01-48"	"Occurrence"	5.2633918128655	4	0.7599662237233901	"l"	"present"	"verified"	57	450.02	50	250	30	31.580350877193	"Niskin bottle"	"microplankton"					
25	60	25	"iopan.pl"	"cells/l"	"Chaetoceros furcellatus"	2009	"MERCLIM-2009"	69	"MER09-01-48"	"Occurrence"	21.0039267676768	1	0.04761014504863509	"l"	"present"	"verified"	132	16635.11	50	250	30	126.023560606061	"Niskin bottle"	"microplankton"		"cyst"		"Chaetoceros furcellatus cyst"	"cyst"
25	60	25	"iopan.pl"	"cells/l"	"Ceratoneis closterium"	2009	"MERCLIM-2009"	69	"MER09-01-48"	"Occurrence"	21.0039267676768	1	0.04761014504863509	"l"	"present"	"verified"	132	16635.11	50	250	30	126.023560606061	"Niskin bottle"	"microplankton"		"old Cylindrotheca closterium"			
25	10	25	"iopan.pl"	"cells/l"	"Dictyocha speculum"	2009	"MERCLIM-2009"	69	"MER09-01-48"	"Occurrence"	2.63169590643275	2	0.7599662237233901	"l"	"present"	"verified"	57	450.02	50	250	30	15.7901754385965	"Niskin bottle"	"microplankton"					
25	10	25	"iopan.pl"	"cells/l"	"Gymnodinium"	2009	"MERCLIM-2009"	69	"MER09-01-48"	"Occurrence"	5.2633918128655	4	0.7599662237233901	"l"	"present"	"verified"	57	450.02	50	250	30	31.580350877193	"Niskin bottle"	"microplankton"	"sp."	"sp. 20-30um"	"species"	"Gymnodinium sp. 20-30um"	
25	10	25	"iopan.pl"	"cells/l"	"Leegaardiella sol"	2009	"MERCLIM-2009"	69	"MER09-01-48"	"Occurrence"	1.31584795321637	1	0.7599662237233901	"l"	"present"	"verified"	57	450.02	50	250	30	7.89508771929825	"Niskin bottle"	"microplankton"					
25	10	25	"iopan.pl"	"cells/l"	"Lohmanniella oviformis"	2009	"MERCLIM-2009"	69	"MER09-01-48"	"Occurrence"	14.4743274853801	11	0.7599662237233901	"l"	"present"	"verified"	57	450.02	50	250	30	86.8459649122807	"Niskin bottle"	"microplankton"					
25	10	25	"iopan.pl"	"cells/l"	"Mesodinium rubrum"	2009	"MERCLIM-2009"	69	"MER09-01-48"	"Occurrence"	11.8426315789474	9	0.7599662237233901	"l"	"present"	"verified"	57	450.02	50	250	30	71.0557894736842	"Niskin bottle"	"microplankton"					
25	60	25	"iopan.pl"	"cells/l"	"Protoperidinium bipes"	2009	"MERCLIM-2009"	69	"MER09-01-48"	"Occurrence"	42.0078535353535	2	0.04761014504863509	"l"	"present"	"verified"	132	16635.11	50	250	30	252.047121212121	"Niskin bottle"	"microplankton"					
25	10	25	"iopan.pl"	"cells/l"	"Rhizosolenia borealis"	2009	"MERCLIM-2009"	69	"MER09-01-48"	"Occurrence"	1.31584795321637	1	0.7599662237233901	"l"	"present"	"verified"	57	450.02	50	250	30	7.89508771929825	"Niskin bottle"	"microplankton"					
25	10	25	"iopan.pl"	"cells/l"	"Strombidium"	2009	"MERCLIM-2009"	69	"MER09-01-48"	"Occurrence"	10.526783625731	8	0.7599662237233901	"l"	"present"	"verified"	57	450.02	50	250	30	63.160701754386	"Niskin bottle"	"microplankton"	"sp."	"sp."	"species"		
25	10	25	"iopan.pl"	"cells/l"	"Thalassiosira"	2009	"MERCLIM-2009"	69	"MER09-01-48"	"Occurrence"	1.31584795321637	1	0.7599662237233901	"l"	"present"	"verified"	57	450.02	50	250	30	7.89508771929825	"Niskin bottle"	"microplankton"	"sp."	"sp."	"species"		
0	10		"iopan.pl"	"cells/l"	"Acanthostomella norvegica"	2009	"MERCLIM-2009"	69	"MER09-01-49"	"Occurrence"	142.863492063492	1	0.006999688902715436	"l"	"present"	"verified"	63	450.02	50	1000	1	7.1431746031746	"Niskin bottle"	"phytoplankton"					
0	60		"iopan.pl"	"cells/l"	"Alexandrium"	2009	"MERCLIM-2009"	69	"MER09-01-49"	"Occurrence"	19653.2945147679	14	0.0007123487611443507	"l"	"present"	"verified"	237	16635.11	50	1000	1	982.664725738397	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
0	60		"iopan.pl"	"cells/l"	"Algirosphaera robusta"	2009	"MERCLIM-2009"	69	"MER09-01-49"	"Occurrence"	28076.135021097	20	0.0007123487611443507	"l"	"present"	"verified"	237	16635.11	50	1000	1	1403.80675105485	"Niskin bottle"	"phytoplankton"					
0	10		"iopan.pl"	"cells/l"	"Amphidinium crassum"	2009	"MERCLIM-2009"	69	"MER09-01-49"	"Occurrence"	142.863492063492	1	0.006999688902715436	"l"	"present"	"verified"	63	450.02	50	1000	1	7.1431746031746	"Niskin bottle"	"phytoplankton"					
0	60		"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	2009	"MERCLIM-2009"	69	"MER09-01-49"	"Occurrence"	73933.8222222222	50	0.0006762804694408393	"l"	"present"	"verified"	225	16635.11	50	1000	1	3696.69111111111	"Niskin bottle"	"phytoplankton"		"3-7um"		"Biflagellatae"	
0	60		"iopan.pl"	"cells/l"	"Calliacantha natans"	2009	"MERCLIM-2009"	69	"MER09-01-49"	"Occurrence"	1403.80675105485	1	0.0007123487611443507	"l"	"present"	"verified"	237	16635.11	50	1000	1	70.1903375527426	"Niskin bottle"	"phytoplankton"					
0	60		"iopan.pl"	"cells/l"	"Chlamydomonas"	2009	"MERCLIM-2009"	69	"MER09-01-49"	"Occurrence"	2807.61350210971	2	0.0007123487611443507	"l"	"present"	"verified"	237	16635.11	50	1000	1	140.380675105485	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
0	60		"iopan.pl"	"cells/l"	"Coccolithales"	2009	"MERCLIM-2009"	69	"MER09-01-49"	"Occurrence"	67382.7240506329	48	0.0007123487611443507	"l"	"present"	"verified"	237	16635.11	50	1000	1	3369.13620253165	"Niskin bottle"	"phytoplankton"	"indet."	"Non det."		"Coccolithales  Non det."	
0	60		"iopan.pl"	"cells/l"	"Cryptomonas"	2009	"MERCLIM-2009"	69	"MER09-01-49"	"Occurrence"	792148.095238095	50	0.000063119510481145	"l"	"present"	"verified"	21	16635.11	50	1000	1	39607.4047619048	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
0	60		"iopan.pl"	"cells/l"	"Dinobryon"	2009	"MERCLIM-2009"	69	"MER09-01-49"	"Occurrence"	4211.42025316456	3	0.0007123487611443507	"l"	"present"	"verified"	237	16635.11	50	1000	1	210.571012658228	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
0	60		"iopan.pl"	"cells/l"	"Eucampia groenlandica"	2009	"MERCLIM-2009"	69	"MER09-01-49"	"Occurrence"	1403.80675105485	1	0.0007123487611443507	"l"	"present"	"verified"	237	16635.11	50	1000	1	70.1903375527426	"Niskin bottle"	"phytoplankton"					
0	60		"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	2009	"MERCLIM-2009"	69	"MER09-01-49"	"Occurrence"	15441.8742616034	11	0.0007123487611443507	"l"	"present"	"verified"	237	16635.11	50	1000	1	772.093713080169	"Niskin bottle"	"phytoplankton"		"3-7um"		"Flagellatae"	
0	60		"iopan.pl"	"cells/l"	"Fragilariopsis"	2009	"MERCLIM-2009"	69	"MER09-01-49"	"Occurrence"	5615.22700421941	4	0.0007123487611443507	"l"	"present"	"verified"	237	16635.11	50	1000	1	280.76135021097	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
0	60		"iopan.pl"	"cells/l"	"Gymnodinium"	2009	"MERCLIM-2009"	69	"MER09-01-49"	"Occurrence"	76659.4930875576	50	0.0006522349416384983	"l"	"present"	"verified"	217	16635.11	50	1000	1	3832.97465437788	"Niskin bottle"	"phytoplankton"	"sp. cf. G. gracilentum"	"sp. cf g.gracilentum"	"species"		
0	60		"iopan.pl"	"cells/l"	"Gymnodinium"	2009	"MERCLIM-2009"	69	"MER09-01-49"	"Occurrence"	11230.4540084388	8	0.0007123487611443507	"l"	"present"	"verified"	237	16635.11	50	1000	1	561.522700421941	"Niskin bottle"	"phytoplankton"	"sp. cf. G. wulffii"	"sp. cf g.wulffii"	"species"		
0	60		"iopan.pl"	"cells/l"	"Gymnodinium"	2009	"MERCLIM-2009"	69	"MER09-01-49"	"Occurrence"	8422.84050632911	6	0.0007123487611443507	"l"	"present"	"verified"	237	16635.11	50	1000	1	421.142025316456	"Niskin bottle"	"phytoplankton"	"sp."	"sp. 10-20um"	"species"	"Gymnodinium sp. 10-20um"	
0	60		"iopan.pl"	"cells/l"	"Gymnodinium"	2009	"MERCLIM-2009"	69	"MER09-01-49"	"Occurrence"	4211.42025316456	3	0.0007123487611443507	"l"	"present"	"verified"	237	16635.11	50	1000	1	210.571012658228	"Niskin bottle"	"phytoplankton"	"sp. „spiralne”"	"sp. „spiralne”"	"species"		
0	60		"iopan.pl"	"cells/l"	"Gymnodinium"	2009	"MERCLIM-2009"	69	"MER09-01-49"	"Occurrence"	23864.7147679325	17	0.0007123487611443507	"l"	"present"	"verified"	237	16635.11	50	1000	1	1193.23573839662	"Niskin bottle"	"phytoplankton"	"sp. „z dupką”"	"sp. „z dupką”"	"species"		
0	60		"iopan.pl"	"cells/l"	"Gyrodinium fusiforme"	2009	"MERCLIM-2009"	69	"MER09-01-49"	"Occurrence"	4211.42025316456	3	0.0007123487611443507	"l"	"present"	"verified"	237	16635.11	50	1000	1	210.571012658228	"Niskin bottle"	"phytoplankton"					
0	10		"iopan.pl"	"cells/l"	"Gyrodinium"	2009	"MERCLIM-2009"	69	"MER09-01-49"	"Occurrence"	142.863492063492	1	0.006999688902715436	"l"	"present"	"verified"	63	450.02	50	1000	1	7.1431746031746	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
0	60		"iopan.pl"	"cells/l"	"Hemiselmis"	2009	"MERCLIM-2009"	69	"MER09-01-49"	"Occurrence"	1403.80675105485	1	0.0007123487611443507	"l"	"present"	"verified"	237	16635.11	50	1000	1	70.1903375527426	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
0	60		"iopan.pl"	"cells/l"	"Heterocapsa rotundata"	2009	"MERCLIM-2009"	69	"MER09-01-49"	"Occurrence"	18249.4877637131	13	0.0007123487611443507	"l"	"present"	"verified"	237	16635.11	50	1000	1	912.474388185654	"Niskin bottle"	"phytoplankton"					
0	10		"iopan.pl"	"cells/l"	"Leegaardiella sol"	2009	"MERCLIM-2009"	69	"MER09-01-49"	"Occurrence"	285.726984126984	2	0.006999688902715436	"l"	"present"	"verified"	63	450.02	50	1000	1	14.2863492063492	"Niskin bottle"	"phytoplankton"					
0	60		"iopan.pl"	"cells/l"	"Leucocryptos marina"	2009	"MERCLIM-2009"	69	"MER09-01-49"	"Occurrence"	16845.6810126582	12	0.0007123487611443507	"l"	"present"	"verified"	237	16635.11	50	1000	1	842.284050632911	"Niskin bottle"	"phytoplankton"					
0	10		"iopan.pl"	"cells/l"	"Lohmanniella oviformis"	2009	"MERCLIM-2009"	69	"MER09-01-49"	"Occurrence"	1142.90793650794	8	0.006999688902715436	"l"	"present"	"verified"	63	450.02	50	1000	1	57.1453968253968	"Niskin bottle"	"phytoplankton"					
0	60		"iopan.pl"	"cells/l"	"Micracanthodinium claytonii"	2009	"MERCLIM-2009"	69	"MER09-01-49"	"Occurrence"	1403.80675105485	1	0.0007123487611443507	"l"	"present"	"verified"	237	16635.11	50	1000	1	70.1903375527426	"Niskin bottle"	"phytoplankton"					
0	60		"iopan.pl"	"cells/l"	"Pachysphaera"	2009	"MERCLIM-2009"	69	"MER09-01-49"	"Occurrence"	11230.4540084388	8	0.0007123487611443507	"l"	"present"	"verified"	237	16635.11	50	1000	1	561.522700421941	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
0	60		"iopan.pl"	"cells/l"	"Phaeocystis"	2009	"MERCLIM-2009"	69	"MER09-01-49"	"Occurrence"	16845.6810126582	12	0.0007123487611443507	"l"	"present"	"verified"	237	16635.11	50	1000	1	842.284050632911	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
0	60		"iopan.pl"	"cells/l"	"Plagioselmis"	2009	"MERCLIM-2009"	69	"MER09-01-49"	"Occurrence"	2807.61350210971	2	0.0007123487611443507	"l"	"present"	"verified"	237	16635.11	50	1000	1	140.380675105485	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
0	60		"iopan.pl"	"cells/l"	"Prorocentrum"	2009	"MERCLIM-2009"	69	"MER09-01-49"	"Occurrence"	166351.1	50	0.0003005690975292619	"l"	"present"	"verified"	100	16635.11	50	1000	1	8317.555	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
0	10		"iopan.pl"	"cells/l"	"Protoperidinium bipes"	2009	"MERCLIM-2009"	69	"MER09-01-49"	"Occurrence"	142.863492063492	1	0.006999688902715436	"l"	"present"	"verified"	63	450.02	50	1000	1	7.1431746031746	"Niskin bottle"	"phytoplankton"					
0	60		"iopan.pl"	"cells/l"	"Protoperidinium"	2009	"MERCLIM-2009"	69	"MER09-01-49"	"Occurrence"	2807.61350210971	2	0.0007123487611443507	"l"	"present"	"verified"	237	16635.11	50	1000	1	140.380675105485	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
0	10		"iopan.pl"	"cells/l"	"Pseudo-nitzschia delicatissima"	2009	"MERCLIM-2009"	69	"MER09-01-49"	"Occurrence"	142.863492063492	1	0.006999688902715436	"l"	"present"	"verified"	63	450.02	50	1000	1	7.1431746031746	"Niskin bottle"	"phytoplankton"					
0	60		"iopan.pl"	"cells/l"	"Pyramimonas"	2009	"MERCLIM-2009"	69	"MER09-01-49"	"Occurrence"	35095.1687763713	25	0.0007123487611443507	"l"	"present"	"verified"	237	16635.11	50	1000	1	1754.75843881857	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
0	60		"iopan.pl"	"cells/l"	"Bacillariophyceae"	2009	"MERCLIM-2009"	69	"MER09-01-49"	"Occurrence"	35095.1687763713	25	0.0007123487611443507	"l"	"present"	"verified"	237	16635.11	50	1000	1	1754.75843881857	"Niskin bottle"	"phytoplankton"	"indet."	"<10um"		"Pennate"	
0	60		"iopan.pl"	"cells/l"	"Teleaulax"	2009	"MERCLIM-2009"	69	"MER09-01-49"	"Occurrence"	8422.84050632911	6	0.0007123487611443507	"l"	"present"	"verified"	237	16635.11	50	1000	1	421.142025316456	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
0	60		"iopan.pl"	"cells/l"	"Thalassiosira nordenskioeldii"	2009	"MERCLIM-2009"	69	"MER09-01-49"	"Occurrence"	5615.22700421941	4	0.0007123487611443507	"l"	"present"	"verified"	237	16635.11	50	1000	1	280.76135021097	"Niskin bottle"	"phytoplankton"					
0	60		"iopan.pl"	"cells/l"	"Thalassiosira"	2009	"MERCLIM-2009"	69	"MER09-01-49"	"Occurrence"	16845.6810126582	12	0.0007123487611443507	"l"	"present"	"verified"	237	16635.11	50	1000	1	842.284050632911	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
0	60		"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	2009	"MERCLIM-2009"	69	"MER09-01-49"	"Occurrence"	4211.42025316456	3	0.0007123487611443507	"l"	"present"	"verified"	237	16635.11	50	1000	1	210.571012658228	"Niskin bottle"	"phytoplankton"		"3-7um"		"Monoflagellatae"	
5	60	5	"iopan.pl"	"cells/l"	"Alexandrium"	2009	"MERCLIM-2009"	69	"MER09-01-50"	"Occurrence"	3960.74047619048	2	0.00050495608384916	"l"	"present"	"verified"	168	16635.11	50	1000	1	198.037023809524	"Niskin bottle"	"phytoplankton"	"sp."	"sp."	"species"		
