"maximumDepthInMeters"	"magnification"	"identifiedBy"	"organismQuantityType"	"scientificName"	"year"	"expedition"	"locationID"	"fieldNumber"	"previousIdentifications"	"basisOfRecord"	"organismQuantity"	"individualCount"	"sampleSizeValue"	"sampleSizeUnit"	"occurrenceStatus"	"occurrenceRemarks"	"quantificationStatus"	"fieldsInCount"	"maxFields"	"takenVolume"	"bottleVolume"	"initialVolume"	"cellsInChamber"	"gear"	"sampletype"	"identificationQualifier"	"taxonRank"	"lifeStage"	"minimumDepthInMeters"	"organismRemarks"	"organismScope"	"verbatimTaxon"
25	60	"MR"	"cells/l"	"Gymnodinium arcticum"	2014	"ICE2014"	"R2"	"PHT-087"		"Occurrence"	10819.58374	4	0.0003696999899609921	"l"	"present"		"verified"	123	16635.11	50	1000	1	540.979187	"Niskin bottle"	"phytoplankton"				25			
25	60	"MR"	"cells/l"	"Gymnodinium"	2014	"ICE2014"	"R2"	"PHT-087"		"Occurrence"	5409.79187	2	0.0003696999899609921	"l"	"present"		"verified"	123	16635.11	50	1000	1	270.4895935	"Niskin bottle"	"phytoplankton"	"sp. cf. G. arcticum"	"species"		25			
25	60	"MR"	"cells/l"	"Gymnodinium galeatum"	2014	"ICE2014"	"R2"	"PHT-087"		"Occurrence"	5409.79187	2	0.0003696999899609921	"l"	"present"		"verified"	123	16635.11	50	1000	1	270.4895935	"Niskin bottle"	"phytoplankton"				25			
25	60	"MR"	"cells/l"	"Gymnodinium gracilentum"	2014	"ICE2014"	"R2"	"PHT-087"		"Occurrence"	5409.79187	2	0.0003696999899609921	"l"	"present"		"verified"	123	16635.11	50	1000	1	270.4895935	"Niskin bottle"	"phytoplankton"				25			
25	60	"MR"	"cells/l"	"Gymnodinium"	2014	"ICE2014"	"R2"	"PHT-087"		"Occurrence"	2704.895935	1	0.0003696999899609921	"l"	"present"		"verified"	123	16635.11	50	1000	1	135.2447967	"Niskin bottle"	"phytoplankton"	"sp. cf. G. wulffii"	"species"		25			
25	60	"MR"	"cells/l"	"Gymnodinium"	2014	"ICE2014"	"R2"	"PHT-087"	"Gymnodinium sp. 10-20um"	"Occurrence"	2704.895935	1	0.0003696999899609921	"l"	"present"		"verified"	123	16635.11	50	1000	1	135.2447967	"Niskin bottle"	"phytoplankton"	"sp."	"species"		25			
25	60	"MR"	"cells/l"	"Gymnodinium"	2014	"ICE2014"	"R2"	"PHT-087"	"Gymnodinium sp. 10-20um"	"Occurrence"	24344.06341	9	0.0003696999899609921	"l"	"present"		"verified"	123	16635.11	50	1000	1	1217.203171	"Niskin bottle"	"phytoplankton"	"sp."	"species"		25			
25	60	"MR"	"cells/l"	"Gymnodinium"	2014	"ICE2014"	"R2"	"PHT-087"	"Gymnodinium sp. 20-30um"	"Occurrence"	2704.895935	1	0.0003696999899609921	"l"	"present"		"verified"	123	16635.11	50	1000	1	135.2447967	"Niskin bottle"	"phytoplankton"	"sp."	"species"		25			
25	10	"MR"	"cells/l"	"Gyrodinium fusiforme"	2014	"ICE2014"	"R2"	"PHT-087"		"Occurrence"	699.2826087	5	0.007151518920431578	"l"	"present"		"verified"	46	321.61	50	1000	1	34.96413043	"Niskin bottle"	"phytoplankton"				25			
25	10	"MR"	"cells/l"	"Gyrodinium"	2014	"ICE2014"	"R2"	"PHT-087"		"Occurrence"	839.1391304	6	0.007151518920431578	"l"	"present"		"verified"	46	321.61	50	1000	1	41.95695652	"Niskin bottle"	"phytoplankton"	"sp. cf. G.fusiforme"	"species"		25			
25	10	"MR"	"cells/l"	"Gyrodinium spirale"	2014	"ICE2014"	"R2"	"PHT-087"		"Occurrence"	139.8565217	1	0.007151518920431578	"l"	"present"		"verified"	46	321.61	50	1000	1	6.992826087	"Niskin bottle"	"phytoplankton"				25			
25	60	"MR"	"cells/l"	"Oxyrrhis"	2014	"ICE2014"	"R2"	"PHT-087"		"Occurrence"	2704.895935	1	0.0003696999899609921	"l"	"present"		"verified"	123	16635.11	50	1000	1	135.2447967	"Niskin bottle"	"phytoplankton"	"sp."	"species"		25			
25	10	"MR"	"cells/l"	"Pronoctiluca pelagica"	2014	"ICE2014"	"R2"	"PHT-087"		"Occurrence"	139.8565217	1	0.007151518920431578	"l"	"present"		"verified"	46	321.61	50	1000	1	6.992826087	"Niskin bottle"	"phytoplankton"				25			
25	10	"MR"	"cells/l"	"Protoperidinium bipes"	2014	"ICE2014"	"R2"	"PHT-087"		"Occurrence"	139.8565217	1	0.007151518920431578	"l"	"present"		"verified"	46	321.61	50	1000	1	6.992826087	"Niskin bottle"	"phytoplankton"				25			
25	10	"MR"	"cells/l"	"Polarella glacialis"	2014	"ICE2014"	"R2"	"PHT-087"	"Polarella glacialis cyst"	"Occurrence"	1957.991304	14	0.007151518920431578	"l"	"present"		"verified"	46	321.61	50	1000	1	97.89956522	"Niskin bottle"	"phytoplankton"			"cyst"	25			
25	60	"MR"	"cells/l"	"Monosiga marina"	2014	"ICE2014"	"R2"	"PHT-087"		"Occurrence"	2704.895935	1	0.0003696999899609921	"l"	"present"		"verified"	123	16635.11	50	1000	1	135.2447967	"Niskin bottle"	"phytoplankton"				25			
25	60	"MR"	"cells/l"	"Dinobryon faculiferum"	2014	"ICE2014"	"R2"	"PHT-087"		"Occurrence"	13524.47967	5	0.0003696999899609921	"l"	"present"		"verified"	123	16635.11	50	1000	1	676.2239837	"Niskin bottle"	"phytoplankton"				25			
25	60	"MR"	"cells/l"	"Chrysophyceae"	2014	"ICE2014"	"R2"	"PHT-087"	"Chrysophyceae indet. cyst"	"Occurrence"	5409.79187	2	0.0003696999899609921	"l"	"present"		"verified"	123	16635.11	50	1000	1	270.4895935	"Niskin bottle"	"phytoplankton"	"indet."		"cyst"	25			
25	60	"MR"	"cells/l"	"Eukaryota incertae sedis"	2014	"ICE2014"	"R2"	"PHT-087"	"Flagellatae"	"Occurrence"	13524.47967	5	0.0003696999899609921	"l"	"present"		"verified"	123	16635.11	50	1000	1	676.2239837	"Niskin bottle"	"phytoplankton"	"indet."			25			
25	60	"MR"	"cells/l"	"Algirosphaera robusta"	2014	"ICE2014"	"R2"	"PHT-087"		"Occurrence"	2704.895935	1	0.0003696999899609921	"l"	"present"		"verified"	123	16635.11	50	1000	1	135.2447967	"Niskin bottle"	"phytoplankton"				25			
25	60	"MR"	"cells/l"	"Phaeocystis pouchetii"	2014	"ICE2014"	"R2"	"PHT-087"	"Phaeocystis pouchetii flagellated"	"Occurrence"	5073708.55	61	0.000012022763901170475	"l"	"present"		"verified"	4	16635.11	50	1000	1	253685.4275	"Niskin bottle"	"phytoplankton"			"flagellated"	25			
25	60	"MR"	"cells/l"	"Phaeocystis pouchetii"	2014	"ICE2014"	"R2"	"PHT-087"	"Phaeocystis pouchetii flagellated"	"Occurrence"	8114.687805	3	0.0003696999899609921	"l"	"present"		"verified"	123	16635.11	50	1000	1	405.7343902	"Niskin bottle"	"phytoplankton"			"flagellated"	25			
25	10	"MR"	"cells/l"	"Lohmanniella oviformis"	2014	"ICE2014"	"R2"	"PHT-087"		"Occurrence"	279.7130435	2	0.007151518920431578	"l"	"present"		"verified"	46	321.61	50	1000	1	13.98565217	"Niskin bottle"	"phytoplankton"				25			
25	10	"MR"	"cells/l"	"Strombidium"	2014	"ICE2014"	"R2"	"PHT-087"	"Strombidium/Strobilidium"	"Occurrence"	1118.852174	8	0.007151518920431578	"l"	"present"		"verified"	46	321.61	50	1000	1	55.9426087	"Niskin bottle"	"phytoplankton"				25			
25	10	"MR"	"cells/l"	"Ciliophora"	2014	"ICE2014"	"R2"	"PHT-087"		"Occurrence"	279.7130435	2	0.007151518920431578	"l"	"present"		"verified"	46	321.61	50	1000	1	13.98565217	"Niskin bottle"	"phytoplankton"	"indet."			25			
25	10	"MR"	"cells/l"	"Ciliophora"	2014	"ICE2014"	"R2"	"PHT-087"		"Occurrence"	279.7130435	2	0.007151518920431578	"l"	"present"		"verified"	46	321.61	50	1000	1	13.98565217	"Niskin bottle"	"phytoplankton"	"sp."	"species"		25			
25	60	"MR"	"cells/l"	"Telonema subtilis"	2014	"ICE2014"	"R2"	"PHT-087"		"Occurrence"	2704.895935	1	0.0003696999899609921	"l"	"present"		"verified"	123	16635.11	50	1000	1	135.2447967	"Niskin bottle"	"phytoplankton"				25			
50	60	"MR"	"cells/l"	"Cylindrotheca closterium"	2014	"ICE2014"	"R2"	"PHT-086"		"Occurrence"	1434.061207	1	0.0006973203062678875	"l"	"present"		"verified"	232	16635.11	50	1000	1	71.70306034	"Niskin bottle"	"phytoplankton"				50			
50	10	"MR"	"cells/l"	"Chaetoceros concavicornis"	2014	"ICE2014"	"R2"	"PHT-086"		"Occurrence"	3715.061972	41	0.011038213985883522	"l"	"present"		"verified"	71	321.61	50	1000	1	185.7530986	"Niskin bottle"	"phytoplankton"				50			
50	10	"MR"	"cells/l"	"Chaetoceros convolutus"	2014	"ICE2014"	"R2"	"PHT-086"		"Occurrence"	906.1126761	10	0.011038213985883522	"l"	"present"		"verified"	71	321.61	50	1000	1	45.3056338	"Niskin bottle"	"phytoplankton"				50			
50	60	"MR"	"cells/l"	"Chaetoceros socialis"	2014	"ICE2014"	"R2"	"PHT-086"		"Occurrence"	5736.244828	4	0.0006973203062678875	"l"	"present"		"verified"	232	16635.11	50	1000	1	286.8122414	"Niskin bottle"	"phytoplankton"				50			
50	60	"MR"	"cells/l"	"Chaetoceros socialis"	2014	"ICE2014"	"R2"	"PHT-086"	"Chaetoceros socialis spores"	"Occurrence"	164736.0408	51	0.00030958617045513974	"l"	"present"		"verified"	103	16635.11	50	1000	1	8236.802039	"Niskin bottle"	"phytoplankton"			"spores"	50			
50	60	"MR"	"cells/l"	"Chaetoceros"	2014	"ICE2014"	"R2"	"PHT-086"		"Occurrence"	28681.22414	20	0.0006973203062678875	"l"	"present"		"verified"	232	16635.11	50	1000	1	1434.061207	"Niskin bottle"	"phytoplankton"	"sp. cf. socialis"	"species"		50			
50	10	"MR"	"cells/l"	"Thalassiosira antarctica/pacifica"	2014	"ICE2014"	"R2"	"PHT-086"	"Thalassiosira antarctica\pacyfica"	"Occurrence"	4530.56338	50	0.011038213985883522	"l"	"present"		"verified"	71	321.61	50	1000	1	226.528169	"Niskin bottle"	"phytoplankton"				50			
50	10	"MR"	"cells/l"	"Thalassiosira antarctica/pacifica"	2014	"ICE2014"	"R2"	"PHT-086"	"Thalassiosira antarctica\pacyfica"	"Occurrence"	724.8901408	8	0.011038213985883522	"l"	"present"		"verified"	71	321.61	50	1000	1	36.24450704	"Niskin bottle"	"phytoplankton"				50			
50	10	"MR"	"cells/l"	"Thalassiosira"	2014	"ICE2014"	"R2"	"PHT-086"		"Occurrence"	181.2225352	2	0.011038213985883522	"l"	"present"		"verified"	71	321.61	50	1000	1	9.061126761	"Niskin bottle"	"phytoplankton"	"sp."	"species"		50			
50	10	"MR"	"cells/l"	"Rhizosolenia hebetata"	2014	"ICE2014"	"R2"	"PHT-086"		"Occurrence"	453.056338	5	0.011038213985883522	"l"	"present"		"verified"	71	321.61	50	1000	1	22.6528169	"Niskin bottle"	"phytoplankton"				50			
50	60	"MR"	"cells/l"	"Fragilariopsis cylindrus"	2014	"ICE2014"	"R2"	"PHT-086"		"Occurrence"	24379.04052	17	0.0006973203062678875	"l"	"present"		"verified"	232	16635.11	50	1000	1	1218.952026	"Niskin bottle"	"phytoplankton"				50			
50	10	"MR"	"cells/l"	"Fragilariopsis"	2014	"ICE2014"	"R2"	"PHT-086"	"Fragilariopsis cylindrus/oceanica"	"Occurrence"	4168.11831	46	0.011038213985883522	"l"	"present"		"verified"	71	321.61	50	1000	1	208.4059155	"Niskin bottle"	"phytoplankton"	"spp. cylindrus/oceanica"	"species"		50			
50	10	"MR"	"cells/l"	"Navicula vanhoeffenii"	2014	"ICE2014"	"R2"	"PHT-086"		"Occurrence"	271.8338028	3	0.011038213985883522	"l"	"present"		"verified"	71	321.61	50	1000	1	13.59169014	"Niskin bottle"	"phytoplankton"				50			
50	10	"MR"	"cells/l"	"Pseudo-nitzschia"	2014	"ICE2014"	"R2"	"PHT-086"		"Occurrence"	181.2225352	2	0.011038213985883522	"l"	"present"		"verified"	71	321.61	50	1000	1	9.061126761	"Niskin bottle"	"phytoplankton"	"sp. cf. P.granii"	"species"		50			
50	10	"MR"	"cells/l"	"Pseudo-nitzschia"	2014	"ICE2014"	"R2"	"PHT-086"		"Occurrence"	1177.946479	13	0.011038213985883522	"l"	"present"		"verified"	71	321.61	50	1000	1	58.89732394	"Niskin bottle"	"phytoplankton"	"sp. cf. P. pseudodelicatissima"	"species"		50			
50	10	"MR"	"cells/l"	"Pseudo-nitzschia"	2014	"ICE2014"	"R2"	"PHT-086"		"Occurrence"	362.4450704	4	0.011038213985883522	"l"	"present"		"verified"	71	321.61	50	1000	1	18.12225352	"Niskin bottle"	"phytoplankton"	"sp."	"species"		50			
50	60	"MR"	"cells/l"	"Gymnodinium"	2014	"ICE2014"	"R2"	"PHT-086"		"Occurrence"	1434.061207	1	0.0006973203062678875	"l"	"present"		"verified"	232	16635.11	50	1000	1	71.70306034	"Niskin bottle"	"phytoplankton"	"sp. cf. G. arcticum"	"species"		50			
50	60	"MR"	"cells/l"	"Gymnodinium galeatum"	2014	"ICE2014"	"R2"	"PHT-086"	"Gymnodinium  galeatum"	"Occurrence"	5736.244828	4	0.0006973203062678875	"l"	"present"		"verified"	232	16635.11	50	1000	1	286.8122414	"Niskin bottle"	"phytoplankton"				50			
50	60	"MR"	"cells/l"	"Gymnodinium gracilentum"	2014	"ICE2014"	"R2"	"PHT-086"		"Occurrence"	5736.244828	4	0.0006973203062678875	"l"	"present"		"verified"	232	16635.11	50	1000	1	286.8122414	"Niskin bottle"	"phytoplankton"				50			
50	60	"MR"	"cells/l"	"Gymnodinium"	2014	"ICE2014"	"R2"	"PHT-086"	"Gymnodinium  sp. cf. G. wulffii"	"Occurrence"	1434.061207	1	0.0006973203062678875	"l"	"present"		"verified"	232	16635.11	50	1000	1	71.70306034	"Niskin bottle"	"phytoplankton"	"sp. cf. G. wulffii"	"species"		50			
50	60	"MR"	"cells/l"	"Gymnodinium"	2014	"ICE2014"	"R2"	"PHT-086"	"Gymnodinium  sp. <10um"	"Occurrence"	7170.306034	5	0.0006973203062678875	"l"	"present"		"verified"	232	16635.11	50	1000	1	358.5153017	"Niskin bottle"	"phytoplankton"	"sp."	"species"		50			
50	60	"MR"	"cells/l"	"Gymnodinium"	2014	"ICE2014"	"R2"	"PHT-086"	"Gymnodinium  sp. 10-20um"	"Occurrence"	14340.61207	10	0.0006973203062678875	"l"	"present"		"verified"	232	16635.11	50	1000	1	717.0306034	"Niskin bottle"	"phytoplankton"	"sp."	"species"		50			
50	10	"MR"	"cells/l"	"Gyrodinium fusiforme"	2014	"ICE2014"	"R2"	"PHT-086"		"Occurrence"	181.2225352	2	0.011038213985883522	"l"	"present"		"verified"	71	321.61	50	1000	1	9.061126761	"Niskin bottle"	"phytoplankton"				50			
50	10	"MR"	"cells/l"	"Gyrodinium"	2014	"ICE2014"	"R2"	"PHT-086"		"Occurrence"	181.2225352	2	0.011038213985883522	"l"	"present"		"verified"	71	321.61	50	1000	1	9.061126761	"Niskin bottle"	"phytoplankton"	"sp. cf. G.fusiforme"	"species"		50			
50	60	"MR"	"cells/l"	"Gyrodinium"	2014	"ICE2014"	"R2"	"PHT-086"	"Gyrodinium  sp. 20-30um"	"Occurrence"	1434.061207	1	0.0006973203062678875	"l"	"present"		"verified"	232	16635.11	50	1000	1	71.70306034	"Niskin bottle"	"phytoplankton"	"sp."	"species"		50			
50	60	"MR"	"cells/l"	"Heterocapsa arctica"	2014	"ICE2014"	"R2"	"PHT-086"		"Occurrence"	1434.061207	1	0.0006973203062678875	"l"	"present"		"verified"	232	16635.11	50	1000	1	71.70306034	"Niskin bottle"	"phytoplankton"				50			
50	60	"MR"	"cells/l"	"Oxyrrhis"	2014	"ICE2014"	"R2"	"PHT-086"		"Occurrence"	1434.061207	1	0.0006973203062678875	"l"	"present"		"verified"	232	16635.11	50	1000	1	71.70306034	"Niskin bottle"	"phytoplankton"	"sp."	"species"		50			
50	10	"MR"	"cells/l"	"Polarella glacialis"	2014	"ICE2014"	"R2"	"PHT-086"	"Polarella glacialis cyst"	"Occurrence"	1087.335211	12	0.011038213985883522	"l"	"present"		"verified"	71	321.61	50	1000	1	54.36676056	"Niskin bottle"	"phytoplankton"			"cyst"	50			
50	60	"MR"	"cells/l"	"Monosiga marina"	2014	"ICE2014"	"R2"	"PHT-086"		"Occurrence"	10038.42845	7	0.0006973203062678875	"l"	"present"		"verified"	232	16635.11	50	1000	1	501.9214224	"Niskin bottle"	"phytoplankton"				50			
50	60	"MR"	"cells/l"	"Dinobryon faculiferum"	2014	"ICE2014"	"R2"	"PHT-086"		"Occurrence"	1434.061207	1	0.0006973203062678875	"l"	"present"		"verified"	232	16635.11	50	1000	1	71.70306034	"Niskin bottle"	"phytoplankton"				50			
50	60	"MR"	"cells/l"	"Chrysophyceae"	2014	"ICE2014"	"R2"	"PHT-086"	"Chrysophyceae indet. cyst"	"Occurrence"	8604.367241	6	0.0006973203062678875	"l"	"present"		"verified"	232	16635.11	50	1000	1	430.2183621	"Niskin bottle"	"phytoplankton"	"indet."		"cyst"	50			
50	60	"MR"	"cells/l"	"Cryptomonas"	2014	"ICE2014"	"R2"	"PHT-086"		"Occurrence"	1434.061207	1	0.0006973203062678875	"l"	"present"		"verified"	232	16635.11	50	1000	1	71.70306034	"Niskin bottle"	"phytoplankton"	"sp."	"species"		50			
50	60	"MR"	"cells/l"	"Leucocryptos marina"	2014	"ICE2014"	"R2"	"PHT-086"		"Occurrence"	1434.061207	1	0.0006973203062678875	"l"	"present"		"verified"	232	16635.11	50	1000	1	71.70306034	"Niskin bottle"	"phytoplankton"				50			
50	60	"MR"	"cells/l"	"Eukaryota incertae sedis"	2014	"ICE2014"	"R2"	"PHT-086"	"Flagellatae"	"Occurrence"	22944.97931	16	0.0006973203062678875	"l"	"present"		"verified"	232	16635.11	50	1000	1	1147.248966	"Niskin bottle"	"phytoplankton"	"indet."			50			
50	60	"MR"	"cells/l"	"Eukaryota incertae sedis"	2014	"ICE2014"	"R2"	"PHT-086"	"Flagellatae"	"Occurrence"	14340.61207	10	0.0006973203062678875	"l"	"present"		"verified"	232	16635.11	50	1000	1	717.0306034	"Niskin bottle"	"phytoplankton"	"indet."			50			
50	60	"MR"	"cells/l"	"Algirosphaera robusta"	2014	"ICE2014"	"R2"	"PHT-086"		"Occurrence"	5736.244828	4	0.0006973203062678875	"l"	"present"		"verified"	232	16635.11	50	1000	1	286.8122414	"Niskin bottle"	"phytoplankton"				50			
50	60	"MR"	"cells/l"	"Phaeocystis pouchetii"	2014	"ICE2014"	"R2"	"PHT-086"	"Phaeocystis pouchetii flagellated"	"Occurrence"	865025.72	52	0.00006011381950585238	"l"	"present"		"verified"	20	16635.11	50	1000	1	43251.286	"Niskin bottle"	"phytoplankton"			"flagellated"	50			
50	60	"MR"	"cells/l"	"Phaeocystis pouchetii"	2014	"ICE2014"	"R2"	"PHT-086"	"Phaeocystis pouchetii flagellated"	"Occurrence"	34417.46897	24	0.0006973203062678875	"l"	"present"		"verified"	232	16635.11	50	1000	1	1720.873448	"Niskin bottle"	"phytoplankton"			"flagellated"	50			
50	60	"MR"	"cells/l"	"Phaeocystis pouchetii"	2014	"ICE2014"	"R2"	"PHT-086"		"Occurrence"	60230.57069	42	0.0006973203062678875	"l"	"present"		"verified"	232	16635.11	50	1000	1	3011.528534	"Niskin bottle"	"phytoplankton"				50			
50	60	"MR"	"cells/l"	"Coccolithales"	2014	"ICE2014"	"R2"	"PHT-086"		"Occurrence"	8604.367241	6	0.0006973203062678875	"l"	"present"		"verified"	232	16635.11	50	1000	1	430.2183621	"Niskin bottle"	"phytoplankton"	"indet."			50			
50	60	"MR"	"cells/l"	"Coccolithales"	2014	"ICE2014"	"R2"	"PHT-086"		"Occurrence"	1434.061207	1	0.0006973203062678875	"l"	"present"		"verified"	232	16635.11	50	1000	1	71.70306034	"Niskin bottle"	"phytoplankton"	"indet."			50			
50		"MR"		"Lohmanniella oviformis"	2014	"ICE2014"	"R2"	"PHT-086"		"Occurrence"			0.05		"present"		"incalculable"		16635.11	50	1000	1		"Niskin bottle"					50			
50	10	"MR"	"cells/l"	"Ciliophora"	2014	"ICE2014"	"R2"	"PHT-086"	"Ciliophora sp.1"	"Occurrence"	90.61126761	1	0.011038213985883522	"l"	"present"		"verified"	71	321.61	50	1000	1	4.53056338	"Niskin bottle"	"phytoplankton"	"sp. 1"	"species"		50			
50	10	"MR"	"cells/l"	"Ciliophora"	2014	"ICE2014"	"R2"	"PHT-086"		"Occurrence"	90.61126761	1	0.011038213985883522	"l"	"present"		"verified"	71	321.61	50	1000	1	4.53056338	"Niskin bottle"	"phytoplankton"	"indet."			50			
50	10	"MR"	"cells/l"	"Ciliophora"	2014	"ICE2014"	"R2"	"PHT-086"	"Ciliophora indet. 30-40um"	"Occurrence"	181.2225352	2	0.011038213985883522	"l"	"present"		"verified"	71	321.61	50	1000	1	9.061126761	"Niskin bottle"	"phytoplankton"	"indet."			50			
50	60	"MR"	"cells/l"	"Eukaryota"	2014	"ICE2014"	"R2"	"PHT-086"	"Cell"	"Occurrence"	1434.061207	1	0.0006973203062678875	"l"	"present"		"verified"	232	16635.11	50	1000	1	71.70306034	"Niskin bottle"	"phytoplankton"	"incertae sedis"			50			
50	60	"MR"	"cells/l"	"Enigma aculeata"	2014	"ICE2014"	"R2"	"PHT-086"		"Occurrence"	1434.061207	1	0.0006973203062678875	"l"	"present"		"verified"	232	16635.11	50	1000	1	71.70306034	"Niskin bottle"	"phytoplankton"				50			
100	60	"MR"	"cells/l"	"Chaetoceros socialis"	2014	"ICE2014"	"R2"	"PHT-085"	"Chaetoceros socialis spores"	"Occurrence"	39493.42662	33	0.0008355820911313481	"l"	"present"		"verified"	278	16635.11	50	1000	1	1974.671331	"Niskin bottle"	"phytoplankton"			"spores"	100			
100	10	"MR"	"cells/l"	"Thalassiosira"	2014	"ICE2014"	"R2"	"PHT-085"		"Occurrence"	618.5961538	5	0.008084325736140045	"l"	"present"		"verified"	52	321.61	50	1000	1	30.92980769	"Niskin bottle"	"phytoplankton"	"sp. cf. T.antarctica\pacyfica"	"species"		100			
100	60	"MR"	"cells/l"	"Fragilariopsis cylindrus"	2014	"ICE2014"	"R2"	"PHT-085"		"Occurrence"	5983.852518	5	0.0008355820911313481	"l"	"present"		"verified"	278	16635.11	50	1000	1	299.1926259	"Niskin bottle"	"phytoplankton"				100			
100	60	"MR"	"cells/l"	"Fragilariopsis"	2014	"ICE2014"	"R2"	"PHT-085"	"Fragilariopsis  sp. cf. F. Oceanica"	"Occurrence"	4787.082014	4	0.0008355820911313481	"l"	"present"		"verified"	278	16635.11	50	1000	1	239.3541007	"Niskin bottle"	"phytoplankton"	"sp. cf. F. Oceanica"	"species"		100			
100	60	"MR"	"cells/l"	"Navicula"	2014	"ICE2014"	"R2"	"PHT-085"		"Occurrence"	5983.852518	5	0.0008355820911313481	"l"	"present"		"verified"	278	16635.11	50	1000	1	299.1926259	"Niskin bottle"	"phytoplankton"	"sp."	"species"		100			
100	10	"MR"	"cells/l"	"Pseudo-nitzschia"	2014	"ICE2014"	"R2"	"PHT-085"		"Occurrence"	247.4384615	2	0.008084325736140045	"l"	"present"		"verified"	52	321.61	50	1000	1	12.37192308	"Niskin bottle"	"phytoplankton"	"sp. cf. P.seriata"	"species"		100			
100	60	"MR"	"cells/l"	"Pennales"	2014	"ICE2014"	"R2"	"PHT-085"	"Pennales indet. <50um"	"Occurrence"	2393.541007	2	0.0008355820911313481	"l"	"present"		"verified"	278	16635.11	50	1000	1	119.6770504	"Niskin bottle"	"phytoplankton"	"indet."			100			
100	10	"MR"	"cells/l"	"Amphidinium sphenoides"	2014	"ICE2014"	"R2"	"PHT-085"		"Occurrence"	123.7192308	1	0.008084325736140045	"l"	"present"		"verified"	52	321.61	50	1000	1	6.185961538	"Niskin bottle"	"phytoplankton"				100			
100	60	"MR"	"cells/l"	"Gymnodinium arcticum"	2014	"ICE2014"	"R2"	"PHT-085"		"Occurrence"	1196.770504	1	0.0008355820911313481	"l"	"present"		"verified"	278	16635.11	50	1000	1	59.83852518	"Niskin bottle"	"phytoplankton"				100			
100	60	"MR"	"cells/l"	"Gymnodinium"	2014	"ICE2014"	"R2"	"PHT-085"		"Occurrence"	1196.770504	1	0.0008355820911313481	"l"	"present"		"verified"	278	16635.11	50	1000	1	59.83852518	"Niskin bottle"	"phytoplankton"	"sp. cf. G. arcticum"	"species"		100			
100	60	"MR"	"cells/l"	"Gymnodinium galeatum"	2014	"ICE2014"	"R2"	"PHT-085"	"Gymnodinium  galeatum"	"Occurrence"	2393.541007	2	0.0008355820911313481	"l"	"present"		"verified"	278	16635.11	50	1000	1	119.6770504	"Niskin bottle"	"phytoplankton"				100			
100	60	"MR"	"cells/l"	"Gymnodinium"	2014	"ICE2014"	"R2"	"PHT-085"		"Occurrence"	2393.541007	2	0.0008355820911313481	"l"	"present"		"verified"	278	16635.11	50	1000	1	119.6770504	"Niskin bottle"	"phytoplankton"	"sp. cf. G. galeatum"	"species"		100			
100	60	"MR"	"cells/l"	"Gymnodinium gracilentum"	2014	"ICE2014"	"R2"	"PHT-085"		"Occurrence"	1196.770504	1	0.0008355820911313481	"l"	"present"		"verified"	278	16635.11	50	1000	1	59.83852518	"Niskin bottle"	"phytoplankton"				100			
100	60	"MR"	"cells/l"	"Gymnodinium"	2014	"ICE2014"	"R2"	"PHT-085"		"Occurrence"	3590.311511	3	0.0008355820911313481	"l"	"present"		"verified"	278	16635.11	50	1000	1	179.5155755	"Niskin bottle"	"phytoplankton"	"sp. cf. G. gracilentum"	"species"		100			
100	60	"MR"	"cells/l"	"Gymnodinium wulffii"	2014	"ICE2014"	"R2"	"PHT-085"	"Gymnodinium  wulffii"	"Occurrence"	1196.770504	1	0.0008355820911313481	"l"	"present"		"verified"	278	16635.11	50	1000	1	59.83852518	"Niskin bottle"	"phytoplankton"				100			
100	60	"MR"	"cells/l"	"Gymnodinium"	2014	"ICE2014"	"R2"	"PHT-085"	"Gymnodinium  sp.1"	"Occurrence"	2393.541007	2	0.0008355820911313481	"l"	"present"		"verified"	278	16635.11	50	1000	1	119.6770504	"Niskin bottle"	"phytoplankton"	"sp. 1"	"species"		100			
100	60	"MR"	"cells/l"	"Gymnodinium"	2014	"ICE2014"	"R2"	"PHT-085"	"Gymnodinium  sp. <10um"	"Occurrence"	4787.082014	4	0.0008355820911313481	"l"	"present"		"verified"	278	16635.11	50	1000	1	239.3541007	"Niskin bottle"	"phytoplankton"	"sp."	"species"		100			
100	60	"MR"	"cells/l"	"Gymnodinium"	2014	"ICE2014"	"R2"	"PHT-085"	"Gymnodinium  sp. 10-20um"	"Occurrence"	10770.93453	9	0.0008355820911313481	"l"	"present"		"verified"	278	16635.11	50	1000	1	538.5467266	"Niskin bottle"	"phytoplankton"	"sp."	"species"		100			
