"maximumDepthInMeters"	"identifiedBy"	"organismQuantityType"	"scientificName"	"year"	"expedition"	"locationID"	"fieldNumber"	"basisOfRecord"	"organismQuantity"	"individualCount"	"sampleSizeValue"	"sampleSizeUnit"	"occurrenceStatus"	"occurrenceRemarks"	"quantificationStatus"	"fieldsInCount"	"maxFields"	"takenVolume"	"bottleVolume"	"initialVolume"	"cellsInChamber"	"gear"	"sampletype"	"minimumDepthInMeters"	"identificationQualifier"	"previousIdentifications"	"verbatimTaxon"	"taxonRank"	"organismRemarks"	"magnification"
10	"iopan.pl"	"cells/l"	"Synedropsis hyperborea"	2011	"MOSJ2011"	"R3"	"MOSJ11-274"	"Occurrence"	3416.64341085271	5	0.0014634245950624733	"l"	"present"		"verified"	129	4407.47	50	1000	1	170.832170542636	"Niskin bottle"	"phytoplankton"	10						
20	"iopan.pl"	"cells/l"	"Gymnodinium"	2011	"MOSJ2011"	"R3"	"MOSJ11-273"	"Occurrence"	829.961290322581	12	0.014458505643481235	"l"	"present"	"sp. 20-30um"	"verified"	93	321.61	50	1000	1	41.498064516129	"Niskin bottle"	"phytoplankton"	20						
20	"iopan.pl"	"cells/l"	"Acanthostomella norvegica"	2011	"MOSJ2011"	"R3"	"MOSJ11-273"	"Occurrence"	69.1634408602151	1	0.014458505643481235	"l"	"present"		"verified"	93	321.61	50	1000	1	3.45817204301075	"Niskin bottle"	"phytoplankton"	20						
20	"iopan.pl"	"cells/l"	"Lohmanniella oviformis"	2011	"MOSJ2011"	"R3"	"MOSJ11-273"	"Occurrence"	138.32688172043	2	0.014458505643481235	"l"	"present"		"verified"	93	321.61	50	1000	1	6.91634408602151	"Niskin bottle"	"phytoplankton"	20						
20	"iopan.pl"	"cells/l"	"Spirotrichea"	2011	"MOSJ2011"	"R3"	"MOSJ11-273"	"Occurrence"	829.961290322581	12	0.014458505643481235	"l"	"present"		"verified"	93	321.61	50	1000	1	41.498064516129	"Niskin bottle"	"phytoplankton"	20	"indet."	"Spirotrichea non det."				
20	"iopan.pl"	"cells/l"	"Strombidium"	2011	"MOSJ2011"	"R3"	"MOSJ11-273"	"Occurrence"	5847.45454545455	50	0.008550729143994278	"l"	"present"	"sp."	"verified"	55	321.61	50	1000	1	292.372727272727	"Niskin bottle"	"phytoplankton"	20						
20	"iopan.pl"	"cells/l"	"Thalassiosira"	2011	"MOSJ2011"	"R3"	"MOSJ11-273"	"Occurrence"	414.98064516129	6	0.014458505643481235	"l"	"present"	"sp."	"verified"	93	321.61	50	1000	1	20.7490322580645	"Niskin bottle"	"phytoplankton"	20						
20	"iopan.pl"	"cells/l"	"Laboea strobila"	2011	"MOSJ2011"	"R3"	"MOSJ11-273"	"Occurrence"	69.1634408602151	1	0.014458505643481235	"l"	"present"		"verified"	93	321.61	50	1000	1	3.45817204301075	"Niskin bottle"	"phytoplankton"	20						
20	"iopan.pl"	"cells/l"	"Cryptophyceae"	2011	"MOSJ2011"	"R3"	"MOSJ11-273"	"Occurrence"	864.209803921569	1	0.001157126424002886	"l"	"present"	"Non det."	"verified"	102	4407.47	50	1000	1	43.2104901960784	"Niskin bottle"	"phytoplankton"	20						
20	"iopan.pl"	"cells/l"	"Pyramimonas"	2011	"MOSJ2011"	"R3"	"MOSJ11-273"	"Occurrence"	6049.46862745098	7	0.001157126424002886	"l"	"present"	"sp."	"verified"	102	4407.47	50	1000	1	302.473431372549	"Niskin bottle"	"phytoplankton"	20						
25	"iopan.pl"	"cells/l"	"Thalassiosira"	2011	"MOSJ2011"	"R3"	"MOSJ11-272"	"Occurrence"	163.530508474576	3	0.018345200708933182	"l"	"present"	"sp."	"verified"	118	321.61	50	1000	1	8.17652542372881	"Niskin bottle"	"phytoplankton"	25						
25	"iopan.pl"	"cells/l"	"Strombidium"	2011	"MOSJ2011"	"R3"	"MOSJ11-272"	"Occurrence"	6563.4693877551	50	0.007617922328285812	"l"	"present"	"sp."	"verified"	49	321.61	50	1000	1	328.173469387755	"Niskin bottle"	"phytoplankton"	25						
25	"iopan.pl"	"cells/l"	"Dinophyceae"	2011	"MOSJ2011"	"R3"	"MOSJ11-272"	"Occurrence"	54.5101694915254	1	0.018345200708933182	"l"	"present"	"Non det."	"verified"	118	321.61	50	1000	1	2.72550847457627	"Niskin bottle"	"phytoplankton"	25			"Dinoflagellatae"	"class"	"flagellate"	
25	"iopan.pl"	"cells/l"	"Gymnodinium"	2011	"MOSJ2011"	"R3"	"MOSJ11-272"	"Occurrence"	436.081355932203	8	0.018345200708933182	"l"	"present"	"sp. 20-30um"	"verified"	118	321.61	50	1000	1	21.8040677966102	"Niskin bottle"	"phytoplankton"	25						
25	"iopan.pl"	"cells/l"	"Gymnodinium"	2011	"MOSJ2011"	"R3"	"MOSJ11-272"	"Occurrence"	54.5101694915254	1	0.018345200708933182	"l"	"present"	"sp."	"verified"	118	321.61	50	1000	1	2.72550847457627	"Niskin bottle"	"phytoplankton"	25						
25	"iopan.pl"	"cells/l"	"Gymnodinium"	2011	"MOSJ2011"	"R3"	"MOSJ11-272"	"Occurrence"	14985.398	17	0.0011344376705910645	"l"	"present"	"sp. 10-20um"	"verified"	100	4407.47	50	1000	1	749.2699	"Niskin bottle"	"phytoplankton"	25						
25	"iopan.pl"	"cells/l"	"Gymnodinium galeatum"	2011	"MOSJ2011"	"R3"	"MOSJ11-272"	"Occurrence"	1762.988	2	0.0011344376705910645	"l"	"present"		"verified"	100	4407.47	50	1000	1	88.1494	"Niskin bottle"	"phytoplankton"	25						
25	"iopan.pl"	"cells/l"	"Gymnodinium"	2011	"MOSJ2011"	"R3"	"MOSJ11-272"	"Occurrence"	14103.904	16	0.0011344376705910645	"l"	"present"	"sp. 5-10um"	"verified"	100	4407.47	50	1000	1	705.1952	"Niskin bottle"	"phytoplankton"	25						
25	"iopan.pl"	"cells/l"	"Eukaryota"	2011	"MOSJ2011"	"R3"	"MOSJ11-272"	"Occurrence"	3525.976	4	0.0011344376705910645	"l"	"present"	"3-7um"	"verified"	100	4407.47	50	1000	1	176.2988	"Niskin bottle"	"phytoplankton"	25	"incertae sedis"		"Monoflagellatae"		"flagellate"	
25	"iopan.pl"	"cells/l"	"Monosiga marina"	2011	"MOSJ2011"	"R3"	"MOSJ11-272"	"Occurrence"	5288.964	6	0.0011344376705910645	"l"	"present"		"verified"	100	4407.47	50	1000	1	264.4482	"Niskin bottle"	"phytoplankton"	25						
25	"iopan.pl"	"cells/l"	"Gymnodinium gracilentum"	2011	"MOSJ2011"	"R3"	"MOSJ11-272"	"Occurrence"	7933.446	9	0.0011344376705910645	"l"	"present"		"verified"	100	4407.47	50	1000	1	396.6723	"Niskin bottle"	"phytoplankton"	25						
25	"iopan.pl"	"cells/l"	"Pyramimonas"	2011	"MOSJ2011"	"R3"	"MOSJ11-272"	"Occurrence"	5288.964	6	0.0011344376705910645	"l"	"present"	"sp."	"verified"	100	4407.47	50	1000	1	264.4482	"Niskin bottle"	"phytoplankton"	25						
25	"iopan.pl"	"cells/l"	"Ceratoneis closterium"	2011	"MOSJ2011"	"R3"	"MOSJ11-272"	"Occurrence"	881.494	1	0.0011344376705910645	"l"	"present"	"old Cylindrotheca closterium"	"verified"	100	4407.47	50	1000	1	44.0747	"Niskin bottle"	"phytoplankton"	25						
25	"iopan.pl"	"cells/l"	"Eukaryota"	2011	"MOSJ2011"	"R3"	"MOSJ11-272"	"Occurrence"	2644.482	3	0.0011344376705910645	"l"	"present"	"7-10um"	"verified"	100	4407.47	50	1000	1	132.2241	"Niskin bottle"	"phytoplankton"	25	"incertae sedis"		"Biflagellatae"		"flagellate"	
25	"iopan.pl"	"cells/l"	"Plagioselmis prolonga"	2011	"MOSJ2011"	"R3"	"MOSJ11-272"	"Occurrence"	13222.41	15	0.0011344376705910645	"l"	"present"		"verified"	100	4407.47	50	1000	1	661.1205	"Niskin bottle"	"phytoplankton"	25						
25	"iopan.pl"	"cells/l"	"Dinobryon faculiferum"	2011	"MOSJ2011"	"R3"	"MOSJ11-272"	"Occurrence"	3525.976	4	0.0011344376705910645	"l"	"present"		"verified"	100	4407.47	50	1000	1	176.2988	"Niskin bottle"	"phytoplankton"	25						
25	"iopan.pl"	"cells/l"	"Chlamydomonas"	2011	"MOSJ2011"	"R3"	"MOSJ11-272"	"Occurrence"	1762.988	2	0.0011344376705910645	"l"	"present"	"sp."	"verified"	100	4407.47	50	1000	1	88.1494	"Niskin bottle"	"phytoplankton"	25						
50	"iopan.pl"	"cells/l"	"Spirotrichea"	2011	"MOSJ2011"	"R3"	"MOSJ11-271"	"Occurrence"	149.586046511628	2	0.013370231025154687	"l"	"present"		"verified"	86	321.61	50	1000	1	7.4793023255814	"Niskin bottle"	"phytoplankton"	50	"indet."	"Spirotrichea non det."				
50	"iopan.pl"	"cells/l"	"Strombidium"	2011	"MOSJ2011"	"R3"	"MOSJ11-271"	"Occurrence"	598.344186046512	8	0.013370231025154687	"l"	"present"	"sp."	"verified"	86	321.61	50	1000	1	29.9172093023256	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Gymnodinium"	2011	"MOSJ2011"	"R3"	"MOSJ11-271"	"Occurrence"	299.172093023256	4	0.013370231025154687	"l"	"present"	"sp. 20-30um"	"verified"	86	321.61	50	1000	1	14.9586046511628	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Melosira arctica"	2011	"MOSJ2011"	"R3"	"MOSJ11-271"	"Occurrence"	74.793023255814	1	0.013370231025154687	"l"	"present"		"verified"	86	321.61	50	1000	1	3.7396511627907	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Protoperidinium"	2011	"MOSJ2011"	"R3"	"MOSJ11-271"	"Occurrence"	74.793023255814	1	0.013370231025154687	"l"	"present"	"sp."	"verified"	86	321.61	50	1000	1	3.7396511627907	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Lohmanniella oviformis"	2011	"MOSJ2011"	"R3"	"MOSJ11-271"	"Occurrence"	74.793023255814	1	0.013370231025154687	"l"	"present"		"verified"	86	321.61	50	1000	1	3.7396511627907	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Gymnodinium"	2011	"MOSJ2011"	"R3"	"MOSJ11-271"	"Occurrence"	15111.3257142857	18	0.0011911595541206179	"l"	"present"	"sp. cf g.wulffii"	"verified"	105	4407.47	50	1000	1	755.566285714286	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Gymnodinium"	2011	"MOSJ2011"	"R3"	"MOSJ11-271"	"Occurrence"	839.518095238095	1	0.0011911595541206179	"l"	"present"	"sp. 5-10um"	"verified"	105	4407.47	50	1000	1	41.9759047619048	"Niskin bottle"	"phytoplankton"	50						
20	"iopan.pl"	"cells/l"	"Rhizosolenia semispina"	2011	"MOSJ2011"	"V6"	"MOSJ11-234"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20		"Rhizosolenia hebetata f. semispina"		"form"		
20	"iopan.pl"	"cells/l"	"Chaetoceros borealis"	2011	"MOSJ2011"	"V6"	"MOSJ11-234"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
20	"iopan.pl"	"cells/l"	"Corethron pennatum"	2011	"MOSJ2011"	"V6"	"MOSJ11-234"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
20	"iopan.pl"	"cells/l"	"Tripos arcticus"	2011	"MOSJ2011"	"V6"	"MOSJ11-234"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20		"Neoceratium arcticum"				
20	"iopan.pl"	"cells/l"	"Acanthostomella norvegica"	2011	"MOSJ2011"	"V6"	"MOSJ11-234"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
20	"iopan.pl"	"cells/l"	"Ptychocylis acuta"	2011	"MOSJ2011"	"V6"	"MOSJ11-234"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
20	"iopan.pl"	"cells/l"	"Phalacroma rotundatum"	2011	"MOSJ2011"	"V6"	"MOSJ11-234"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
20	"iopan.pl"	"cells/l"	"Strombidium"	2011	"MOSJ2011"	"V6"	"MOSJ11-234"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
20	"iopan.pl"	"cells/l"	"Alexandrium"	2011	"MOSJ2011"	"V6"	"MOSJ11-234"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
20	"iopan.pl"	"cells/l"	"Dinophysis norvegica"	2011	"MOSJ2011"	"V6"	"MOSJ11-234"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
20	"iopan.pl"	"cells/l"	"Bacterosira bathyomphala"	2011	"MOSJ2011"	"V6"	"MOSJ11-234"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
20	"iopan.pl"	"cells/l"	"Pronoctiluca pelagica"	2011	"MOSJ2011"	"V6"	"MOSJ11-234"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
20	"iopan.pl"	"cells/l"	"Protoperidinium steinii"	2011	"MOSJ2011"	"V6"	"MOSJ11-234"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
20	"iopan.pl"	"cells/l"	"Dinophysis contracta"	2011	"MOSJ2011"	"V6"	"MOSJ11-234"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
20	"iopan.pl"	"cells/l"	"Strombidium conicum"	2011	"MOSJ2011"	"V6"	"MOSJ11-234"	"Occurrence"				"l"	"present"	"20-0"	"incalculable"							"Handnet"	"handnet"	20						
0	"iopan.pl"	"cells/l"	"Corethron pennatum"	2011	"MOSJ2011"	"V6"	"MOSJ11-233"	"Occurrence"	317.63950617284	4	0.012592892012064302	"l"	"present"	"Old Corethron criophilum"	"verified"	81	321.61	50	1000	1	15.881975308642	"Niskin bottle"	"phytoplankton"							
0	"iopan.pl"	"cells/l"	"Strombidium"	2011	"MOSJ2011"	"V6"	"MOSJ11-233"	"Occurrence"	238.22962962963	3	0.012592892012064302	"l"	"present"	"sp."	"verified"	81	321.61	50	1000	1	11.9114814814815	"Niskin bottle"	"phytoplankton"							
0	"iopan.pl"	"cells/l"	"Lohmanniella oviformis"	2011	"MOSJ2011"	"V6"	"MOSJ11-233"	"Occurrence"	79.4098765432099	1	0.012592892012064302	"l"	"present"		"verified"	81	321.61	50	1000	1	3.97049382716049	"Niskin bottle"	"phytoplankton"							
0	"iopan.pl"	"cells/l"	"Gyrodinium fusiforme"	2011	"MOSJ2011"	"V6"	"MOSJ11-233"	"Occurrence"	158.81975308642	2	0.012592892012064302	"l"	"present"		"verified"	81	321.61	50	1000	1	7.94098765432099	"Niskin bottle"	"phytoplankton"							
0	"iopan.pl"	"cells/l"	"Acanthostomella norvegica"	2011	"MOSJ2011"	"V6"	"MOSJ11-233"	"Occurrence"	79.4098765432099	1	0.012592892012064302	"l"	"present"		"verified"	81	321.61	50	1000	1	3.97049382716049	"Niskin bottle"	"phytoplankton"							
0	"iopan.pl"	"cells/l"	"Pseudo-nitzschia granii"	2011	"MOSJ2011"	"V6"	"MOSJ11-233"	"Occurrence"	367289.166666667	50	0.00013613252047092774	"l"	"present"		"verified"	12	4407.47	50	1000	1	18364.4583333333	"Niskin bottle"	"phytoplankton"							
0	"iopan.pl"	"cells/l"	"Eucampia groenlandica"	2011	"MOSJ2011"	"V6"	"MOSJ11-233"	"Occurrence"	440747	50	0.00011344376705910648	"l"	"present"		"verified"	10	4407.47	50	1000	1	22037.35	"Niskin bottle"	"phytoplankton"							40
0	"iopan.pl"	"cells/l"	"Chaetoceros"	2011	"MOSJ2011"	"V6"	"MOSJ11-233"	"Occurrence"	21326.4677419355	15	0.0007033513557664601	"l"	"present"	"sp."	"verified"	62	4407.47	50	1000	1	1066.32338709677	"Niskin bottle"	"phytoplankton"							
0	"iopan.pl"	"cells/l"	"Gymnodinium"	2011	"MOSJ2011"	"V6"	"MOSJ11-233"	"Occurrence"	49761.7580645161	35	0.0007033513557664601	"l"	"present"	"sp. 5-10um"	"verified"	62	4407.47	50	1000	1	2488.08790322581	"Niskin bottle"	"phytoplankton"							
0	"iopan.pl"	"cells/l"	"Gymnodinium galeatum"	2011	"MOSJ2011"	"V6"	"MOSJ11-233"	"Occurrence"	2843.52903225806	2	0.0007033513557664601	"l"	"present"		"verified"	62	4407.47	50	1000	1	142.176451612903	"Niskin bottle"	"phytoplankton"							
0	"iopan.pl"	"cells/l"	"Cryptophyceae"	2011	"MOSJ2011"	"V6"	"MOSJ11-233"	"Occurrence"	24169.9967741935	17	0.0007033513557664601	"l"	"present"	"Non det."	"verified"	62	4407.47	50	1000	1	1208.49983870968	"Niskin bottle"	"phytoplankton"							
0	"iopan.pl"	"cells/l"	"Dinophyceae"	2011	"MOSJ2011"	"V6"	"MOSJ11-233"	"Occurrence"	2843.52903225806	2	0.0007033513557664601	"l"	"present"	"Non det. 10-20um"	"verified"	62	4407.47	50	1000	1	142.176451612903	"Niskin bottle"	"phytoplankton"				"Dinoflagellatae"	"class"	"flagellate"	
0	"iopan.pl"	"cells/l"	"Teleaulax acuta"	2011	"MOSJ2011"	"V6"	"MOSJ11-233"	"Occurrence"	7108.82258064516	5	0.0007033513557664601	"l"	"present"		"verified"	62	4407.47	50	1000	1	355.441129032258	"Niskin bottle"	"phytoplankton"							
0	"iopan.pl"	"cells/l"	"Amphidinium"	2011	"MOSJ2011"	"V6"	"MOSJ11-233"	"Occurrence"	1421.76451612903	1	0.0007033513557664601	"l"	"present"	"sp."	"verified"	62	4407.47	50	1000	1	71.0882258064516	"Niskin bottle"	"phytoplankton"							
0	"iopan.pl"	"cells/l"	"Cyclotella choctawhatcheeana"	2011	"MOSJ2011"	"V6"	"MOSJ11-233"	"Occurrence"	29857.0548387097	21	0.0007033513557664601	"l"	"present"		"verified"	62	4407.47	50	1000	1	1492.85274193548	"Niskin bottle"	"phytoplankton"							
0	"iopan.pl"	"cells/l"	"Attheya septentrionalis"	2011	"MOSJ2011"	"V6"	"MOSJ11-233"	"Occurrence"	8530.58709677419	6	0.0007033513557664601	"l"	"present"		"verified"	62	4407.47	50	1000	1	426.52935483871	"Niskin bottle"	"phytoplankton"							
0	"iopan.pl"	"cells/l"	"Fragilariopsis cylindrus"	2011	"MOSJ2011"	"V6"	"MOSJ11-233"	"Occurrence"	19904.7032258065	14	0.0007033513557664601	"l"	"present"		"verified"	62	4407.47	50	1000	1	995.235161290323	"Niskin bottle"	"phytoplankton"							
0	"iopan.pl"	"cells/l"	"Fragilariopsis oceanica"	2011	"MOSJ2011"	"V6"	"MOSJ11-233"	"Occurrence"	36965.8774193548	26	0.0007033513557664601	"l"	"present"		"verified"	62	4407.47	50	1000	1	1848.29387096774	"Niskin bottle"	"phytoplankton"							
15	"iopan.pl"	"cells/l"	"Strombidium"	2011	"MOSJ2011"	"V6"	"MOSJ11-232"	"Occurrence"	764.221782178218	12	0.015702248064425856	"l"	"present"	"sp."	"verified"	101	321.61	50	1000	1	38.2110891089109	"Niskin bottle"	"phytoplankton"	15						
15	"iopan.pl"	"cells/l"	"Acanthostomella norvegica"	2011	"MOSJ2011"	"V6"	"MOSJ11-232"	"Occurrence"	191.055445544554	3	0.015702248064425856	"l"	"present"		"verified"	101	321.61	50	1000	1	9.55277227722772	"Niskin bottle"	"phytoplankton"	15						
15	"iopan.pl"	"cells/l"	"Corethron pennatum"	2011	"MOSJ2011"	"V6"	"MOSJ11-232"	"Occurrence"	445.79603960396	7	0.015702248064425856	"l"	"present"	"Old Corethron criophilum"	"verified"	101	321.61	50	1000	1	22.289801980198	"Niskin bottle"	"phytoplankton"	15						
15	"iopan.pl"	"cells/l"	"Pseudo-nitzschia granii"	2011	"MOSJ2011"	"V6"	"MOSJ11-232"	"Occurrence"	176298.8	50	0.00028360941764776613	"l"	"present"		"verified"	25	4407.47	50	1000	1	8814.94	"Niskin bottle"	"phytoplankton"	15						
15	"iopan.pl"	"cells/l"	"Eucampia groenlandica"	2011	"MOSJ2011"	"V6"	"MOSJ11-232"	"Occurrence"	440747	50	0.00011344376705910648	"l"	"present"		"verified"	10	4407.47	50	1000	1	22037.35	"Niskin bottle"	"phytoplankton"	15						40
15	"iopan.pl"	"cells/l"	"Cryptophyceae"	2011	"MOSJ2011"	"V6"	"MOSJ11-232"	"Occurrence"	48971.8888888889	40	0.0008167951228255665	"l"	"present"	"Non det."	"verified"	72	4407.47	50	1000	1	2448.59444444444	"Niskin bottle"	"phytoplankton"	15						
15	"iopan.pl"	"cells/l"	"Fragilariopsis oceanica"	2011	"MOSJ2011"	"V6"	"MOSJ11-232"	"Occurrence"	12242.9722222222	10	0.0008167951228255665	"l"	"present"		"verified"	72	4407.47	50	1000	1	612.148611111111	"Niskin bottle"	"phytoplankton"	15						
15	"iopan.pl"	"cells/l"	"Gymnodinium"	2011	"MOSJ2011"	"V6"	"MOSJ11-232"	"Occurrence"	244859.444444444	50	0.00020419878070639162	"l"	"present"	"sp. 5-10um"	"verified"	18	4407.47	50	1000	1	12242.9722222222	"Niskin bottle"	"phytoplankton"	15						
15	"iopan.pl"	"cells/l"	"Leucocryptos marina"	2011	"MOSJ2011"	"V6"	"MOSJ11-232"	"Occurrence"	15915.8638888889	13	0.0008167951228255665	"l"	"present"		"verified"	72	4407.47	50	1000	1	795.793194444445	"Niskin bottle"	"phytoplankton"	15						
15	"iopan.pl"	"cells/l"	"Gymnodinium"	2011	"MOSJ2011"	"V6"	"MOSJ11-232"	"Occurrence"	45298.9972222222	37	0.0008167951228255665	"l"	"present"	"sp. 10-20um"	"verified"	72	4407.47	50	1000	1	2264.94986111111	"Niskin bottle"	"phytoplankton"	15						
15	"iopan.pl"	"cells/l"	"Gymnodinium galeatum"	2011	"MOSJ2011"	"V6"	"MOSJ11-232"	"Occurrence"	8570.08055555555	7	0.0008167951228255665	"l"	"present"		"verified"	72	4407.47	50	1000	1	428.504027777778	"Niskin bottle"	"phytoplankton"	15						
15	"iopan.pl"	"cells/l"	"Dinophyceae"	2011	"MOSJ2011"	"V6"	"MOSJ11-232"	"Occurrence"	2448.59444444444	2	0.0008167951228255665	"l"	"present"	"Non det."	"verified"	72	4407.47	50	1000	1	122.429722222222	"Niskin bottle"	"phytoplankton"	15			"Dinoflagellatae"	"class"	"flagellate"	
15	"iopan.pl"	"cells/l"	"Pyramimonas"	2011	"MOSJ2011"	"V6"	"MOSJ11-232"	"Occurrence"	4897.18888888889	4	0.0008167951228255665	"l"	"present"	"sp."	"verified"	72	4407.47	50	1000	1	244.859444444444	"Niskin bottle"	"phytoplankton"	15						
15	"iopan.pl"	"cells/l"	"Lohmanniella oviformis"	2011	"MOSJ2011"	"V6"	"MOSJ11-232"	"Occurrence"	2448.59444444444	2	0.0008167951228255665	"l"	"present"		"verified"	72	4407.47	50	1000	1	122.429722222222	"Niskin bottle"	"phytoplankton"	15						
25	"iopan.pl"	"cells/l"	"Gyrodinium fusiforme"	2011	"MOSJ2011"	"V6"	"MOSJ11-231"	"Occurrence"	214.406666666667	3	0.013992102235627002	"l"	"present"		"verified"	90	321.61	50	1000	1	10.7203333333333	"Niskin bottle"	"phytoplankton"	25						
25	"iopan.pl"	"cells/l"	"Spirotrichea"	2011	"MOSJ2011"	"V6"	"MOSJ11-231"	"Occurrence"	285.875555555556	4	0.013992102235627002	"l"	"present"		"verified"	90	321.61	50	1000	1	14.2937777777778	"Niskin bottle"	"phytoplankton"	25	"indet."	"Spirotrichea non det."				
25	"iopan.pl"	"cells/l"	"Strombidium"	2011	"MOSJ2011"	"V6"	"MOSJ11-231"	"Occurrence"	643.22	9	0.013992102235627002	"l"	"present"	"sp."	"verified"	90	321.61	50	1000	1	32.161	"Niskin bottle"	"phytoplankton"	25						
25	"iopan.pl"	"cells/l"	"Lohmanniella oviformis"	2011	"MOSJ2011"	"V6"	"MOSJ11-231"	"Occurrence"	214.406666666667	3	0.013992102235627002	"l"	"present"		"verified"	90	321.61	50	1000	1	10.7203333333333	"Niskin bottle"	"phytoplankton"	25						
25	"iopan.pl"	"cells/l"	"Gymnodinium"	2011	"MOSJ2011"	"V6"	"MOSJ11-231"	"Occurrence"	4701.30133333333	4	0.0008508282529432984	"l"	"present"	"sp. 5-10um"	"verified"	75	4407.47	50	1000	1	235.065066666667	"Niskin bottle"	"phytoplankton"	25						
25	"iopan.pl"	"cells/l"	"Cryptophyceae"	2011	"MOSJ2011"	"V6"	"MOSJ11-231"	"Occurrence"	9402.60266666667	8	0.0008508282529432984	"l"	"present"	"Non det."	"verified"	75	4407.47	50	1000	1	470.130133333333	"Niskin bottle"	"phytoplankton"	25						
25	"iopan.pl"	"cells/l"	"Gymnodinium"	2011	"MOSJ2011"	"V6"	"MOSJ11-231"	"Occurrence"	1175.32533333333	1	0.0008508282529432984	"l"	"present"	"sp. cf sp1(Poulin)"	"verified"	75	4407.47	50	1000	1	58.7662666666667	"Niskin bottle"	"phytoplankton"	25						
25	"iopan.pl"	"cells/l"	"Amphidinium"	2011	"MOSJ2011"	"V6"	"MOSJ11-231"	"Occurrence"	1175.32533333333	1	0.0008508282529432984	"l"	"present"	"sp. 10-20um"	"verified"	75	4407.47	50	1000	1	58.7662666666667	"Niskin bottle"	"phytoplankton"	25						
25	"iopan.pl"	"cells/l"	"Gymnodinium"	2011	"MOSJ2011"	"V6"	"MOSJ11-231"	"Occurrence"	1175.32533333333	1	0.0008508282529432984	"l"	"present"	"sp. 10-20um"	"verified"	75	4407.47	50	1000	1	58.7662666666667	"Niskin bottle"	"phytoplankton"	25						
50	"iopan.pl"	"cells/l"	"Tontonia"	2011	"MOSJ2011"	"V6"	"MOSJ11-230"	"Occurrence"	153.147619047619	2	0.013059295419918534	"l"	"present"	"sp."	"verified"	84	321.61	50	1000	1	7.65738095238095	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Gyrodinium fusiforme"	2011	"MOSJ2011"	"V6"	"MOSJ11-230"	"Occurrence"	76.5738095238095	1	0.013059295419918534	"l"	"present"		"verified"	84	321.61	50	1000	1	3.82869047619048	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Strombidium"	2011	"MOSJ2011"	"V6"	"MOSJ11-230"	"Occurrence"	229.721428571429	3	0.013059295419918534	"l"	"present"	"sp."	"verified"	84	321.61	50	1000	1	11.4860714285714	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Gymnodinium"	2011	"MOSJ2011"	"V6"	"MOSJ11-230"	"Occurrence"	76.5738095238095	1	0.013059295419918534	"l"	"present"	"sp. 40-50um"	"verified"	84	321.61	50	1000	1	3.82869047619048	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Gymnodinium"	2011	"MOSJ2011"	"V6"	"MOSJ11-230"	"Occurrence"	5310.20481927711	5	0.0009415832665905837	"l"	"present"	"sp. 5-10um"	"verified"	83	4407.47	50	1000	1	265.510240963855	"Niskin bottle"	"phytoplankton"	50						
50	"iopan.pl"	"cells/l"	"Gymnodinium galeatum"	2011	"MOSJ2011"	"V6"	"MOSJ11-230"	"Occurrence"	1062.04096385542	1	0.0009415832665905837	"l"	"present"		"verified"	83	4407.47	50	1000	1	53.1020481927711	"Niskin bottle"	"phytoplankton"	50						
