"number"	"depth_m_distance_from_cm"	"magnification"	"identifiedBy"	"organismQuantityType"	"scientificName"	"year"	"expedition"	"locationID"	"fieldNumber"	"basisOfRecord"	"organismQuantity"	"individualCount"	"sampleSizeValue"	"sampleSizeUnit"	"occurrenceStatus"	"quantificationStatus"	"fieldsInCount"	"maxFields"	"takenVolume"	"bottleVolume"	"initialVolume"	"cellsInChamber"	"gear"	"sampletype"	"previousIdentifications"	"lifeStage"	"identificationQualifier"	"taxonRank"	"add"	"foto"	"verbatimTaxon"	"organismRemarks"	"occurrenceRemarks"	"organismScope"
79	14	10	"MR"	"cells/l"	"Protoperidinium"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-079"	"Occurrence"	714.6889	1	0.0013992102235627002	"l"	"present"	"verified"	45	321.61	10	1000	1	7.15	"Niskin bottle"	"phytoplankton"			"sp."	"species"						
79	14	60	"MR"	"cells/l"	"Eukaryota incertae sedis"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-079"	"Occurrence"	72721.7923	8	0.00011000828969570985	"l"	"present"	"verified"	183	16635.11	10	1000	1	727.22	"Niskin bottle"	"phytoplankton"	"Flagellates"		"indet."							
79	14	60	"MR"	"cells/l"	"Eukaryota incertae sedis"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-079"	"Occurrence"	45451.1202	5	0.00011000828969570985	"l"	"present"	"verified"	183	16635.11	10	1000	1	454.51	"Niskin bottle"	"phytoplankton"	"Biflagellates"		"indet."		"rys."					
79	14	60	"MR"	"cells/l"	"Phaeocystis pouchetii"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-079"	"Occurrence"	9090.224	1	0.00011000828969570985	"l"	"present"	"verified"	183	16635.11	10	1000	1	90.9	"Niskin bottle"	"phytoplankton"					"Colony 50-100 cells"					
79	14	60	"MR"	"cells/l"	"Phaeocystis pouchetii"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-079"	"Occurrence"	11810928.1	71	0.000006011381950585238	"l"	"present"	"verified"	10	16635.11	10	1000	1	118109.28	"Niskin bottle"	"phytoplankton"										
79	14	60	"MR"	"cells/l"	"Phaeocystis pouchetii"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-079"	"Occurrence"	1808164.1304	50	0.000027652356972692094	"l"	"present"	"verified"	46	16635.11	10	1000	1	18081.64	"Niskin bottle"	"phytoplankton"					"bad shape"					
79	14	60	"MR"	"cells/l"	"Phaeocystis pouchetii"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-079"	"Occurrence"	772344.3929	52	0.00006732747784655466	"l"	"present"	"verified"	112	16635.11	10	1000	1	7723.44	"Niskin bottle"	"phytoplankton"					"flagella form"					
79	14	60	"MR"	"cells/l"	"Coccolithales"	2016	"ARCEx2016"	"Atlanticstation"	"PHT-079"	"Occurrence"	45451.1202	5	0.00011000828969570985	"l"	"present"	"verified"	183	16635.11	10	1000	1	454.51	"Niskin bottle"	"phytoplankton"	"Coccolithales indet. 7-10um"		"indet."							
1	60	60	"AT"	"cells/l"	"Amphidoma acuminata"	2016	"ARCEx2016"	"vMf1"	"PHT-001"	"Occurrence"	1232.2304	1	0.000811536563329007	"l"	"present"	"verified"	270	16635.11	50	1000	1	61.6115185185185	"Niskin bottle"	"phytoplankton"										
1	60	10	"AT"	"cells/l"	"Bacterosira bathyomphala"	2016	"ARCEx2016"	"vMf1"	"PHT-001"	"Occurrence"	2494.0867	23	0.009221812363894938	"l"	"present"	"verified"	83	450.02	50	1000	1	124.704337349398	"Niskin bottle"	"phytoplankton"										
1	60	60	"AT"	"cells/l"	"Chaetoceros furcellatus"	2016	"ARCEx2016"	"vMf1"	"PHT-001"	"Occurrence"	6161.1519	5	0.000811536563329007	"l"	"present"	"verified"	270	16635.11	50	1000	1	308.057592592593	"Niskin bottle"	"phytoplankton"										
1	60	60	"AT"	"cells/l"	"Chrysophyceae"	2016	"ARCEx2016"	"vMf1"	"PHT-001"	"Occurrence"	1232.2304	1	0.000811536563329007	"l"	"present"	"verified"	270	16635.11	50	1000	1	61.6115185185185	"Niskin bottle"	"phytoplankton"	"Chrysophycean"	"cyst"	"indet."							
1	60	60	"AT"	"cells/l"	"Ciliophora"	2016	"ARCEx2016"	"vMf1"	"PHT-001"	"Occurrence"	1232.2304	1	0.000811536563329007	"l"	"present"	"verified"	270	16635.11	50	1000	1	61.6115185185185	"Niskin bottle"	"phytoplankton"	"Ciliophora indet. 10-20um"		"indet."							
1	60	60	"AT"	"cells/l"	"Cryptomonas"	2016	"ARCEx2016"	"vMf1"	"PHT-001"	"Occurrence"	2464.4607	2	0.000811536563329007	"l"	"present"	"verified"	270	16635.11	50	1000	1	123.223037037037	"Niskin bottle"	"phytoplankton"			"sp."	"species"						
1	60	60	"AT"	"cells/l"	"Emiliania huxleyi"	2016	"ARCEx2016"	"vMf1"	"PHT-001"	"Occurrence"	2464.4607	2	0.000811536563329007	"l"	"present"	"verified"	270	16635.11	50	1000	1	123.223037037037	"Niskin bottle"	"phytoplankton"										
1	60	60	"AT"	"cells/l"	"Eukaryota incertae sedis"	2016	"ARCEx2016"	"vMf1"	"PHT-001"	"Occurrence"	2464.4607	2	0.000811536563329007	"l"	"present"	"verified"	270	16635.11	50	1000	1	123.223037037037	"Niskin bottle"	"phytoplankton"	"Flagellates"		"indet."							
1	60	10	"AT"	"cells/l"	"Fragilariopsis cylindrus"	2016	"ARCEx2016"	"vMf1"	"PHT-001"	"Occurrence"	7071.7429	55	0.0077774321141282615	"l"	"present"	"verified"	70	450.02	50	1000	1	353.587142857143	"Niskin bottle"	"phytoplankton"										
1	60	60	"AT"	"cells/l"	"Gymnodinium arcticum"	2016	"ARCEx2016"	"vMf1"	"PHT-001"	"Occurrence"	2464.4607	2	0.000811536563329007	"l"	"present"	"verified"	270	16635.11	50	1000	1	123.223037037037	"Niskin bottle"	"phytoplankton"										
1	60	60	"AT"	"cells/l"	"Gymnodinium galeatum"	2016	"ARCEx2016"	"vMf1"	"PHT-001"	"Occurrence"	2464.4607	2	0.000811536563329007	"l"	"present"	"verified"	270	16635.11	50	1000	1	123.223037037037	"Niskin bottle"	"phytoplankton"										
1	60	60	"AT"	"cells/l"	"Gymnodinium gracilentum"	2016	"ARCEx2016"	"vMf1"	"PHT-001"	"Occurrence"	6161.1519	5	0.000811536563329007	"l"	"present"	"verified"	270	16635.11	50	1000	1	308.057592592593	"Niskin bottle"	"phytoplankton"										
1	60	60	"AT"	"cells/l"	"Gymnodinium wulffii"	2016	"ARCEx2016"	"vMf1"	"PHT-001"	"Occurrence"	2464.4607	2	0.000811536563329007	"l"	"present"	"verified"	270	16635.11	50	1000	1	123.223037037037	"Niskin bottle"	"phytoplankton"										
1	60	60	"AT"	"cells/l"	"Gyrodinium flagellare"	2016	"ARCEx2016"	"vMf1"	"PHT-001"	"Occurrence"	1232.2304	1	0.000811536563329007	"l"	"present"	"verified"	270	16635.11	50	1000	1	61.6115185185185	"Niskin bottle"	"phytoplankton"	"Gyrodinium flagelare"									
1	60	60	"AT"	"cells/l"	"Heterocapsa rotundata"	2016	"ARCEx2016"	"vMf1"	"PHT-001"	"Occurrence"	1232.2304	1	0.000811536563329007	"l"	"present"	"verified"	270	16635.11	50	1000	1	61.6115185185185	"Niskin bottle"	"phytoplankton"										
1	60	60	"AT"	"cells/l"	"Lessardia elongata"	2016	"ARCEx2016"	"vMf1"	"PHT-001"	"Occurrence"	1232.2304	1	0.000811536563329007	"l"	"present"	"verified"	270	16635.11	50	1000	1	61.6115185185185	"Niskin bottle"	"phytoplankton"										
1	60	60	"AT"	"cells/l"	"Leucocryptos marina"	2016	"ARCEx2016"	"vMf1"	"PHT-001"	"Occurrence"	1232.2304	1	0.000811536563329007	"l"	"present"	"verified"	270	16635.11	50	1000	1	61.6115185185185	"Niskin bottle"	"phytoplankton"										
1	60	60	"AT"	"cells/l"	"Navicula directa"	2016	"ARCEx2016"	"vMf1"	"PHT-001"	"Occurrence"	1232.2304	1	0.000811536563329007	"l"	"present"	"verified"	270	16635.11	50	1000	1	61.6115185185185	"Niskin bottle"	"phytoplankton"										
1	60	60	"AT"	"cells/l"	"Phaeocystis pouchetii"	2016	"ARCEx2016"	"vMf1"	"PHT-001"	"Occurrence"	3696.6911	3	0.000811536563329007	"l"	"present"	"verified"	270	16635.11	50	1000	1	184.834555555556	"Niskin bottle"	"phytoplankton"										
1	60	10	"AT"	"cells/l"	"Pseudo-nitzschia seriata"	2016	"ARCEx2016"	"vMf1"	"PHT-001"	"Occurrence"	759.0699	7	0.009221812363894938	"l"	"present"	"verified"	83	450.02	50	1000	1	37.9534939759036	"Niskin bottle"	"phytoplankton"										
1	60	60	"AT"	"cells/l"	"Teleaulax"	2016	"ARCEx2016"	"vMf1"	"PHT-001"	"Occurrence"	1232.2304	1	0.000811536563329007	"l"	"present"	"verified"	270	16635.11	50	1000	1	61.6115185185185	"Niskin bottle"	"phytoplankton"			"sp."	"species"						
1	60	60	"AT"	"cells/l"	"Telonema"	2016	"ARCEx2016"	"vMf1"	"PHT-001"	"Occurrence"	1232.2304	1	0.000811536563329007	"l"	"present"	"verified"	270	16635.11	50	1000	1	61.6115185185185	"Niskin bottle"	"phytoplankton"			"sp."	"species"						
1	60	10	"AT"	"cells/l"	"Thalassiosira antarctica"	2016	"ARCEx2016"	"vMf1"	"PHT-001"	"Occurrence"	4337.5422	40	0.009221812363894938	"l"	"present"	"verified"	83	450.02	50	1000	1	216.877108433735	"Niskin bottle"	"phytoplankton"										
1	60	10	"AT"	"cells/l"	"Thalassiosira hyalina"	2016	"ARCEx2016"	"vMf1"	"PHT-001"	"Occurrence"	975.947	9	0.009221812363894938	"l"	"present"	"verified"	83	450.02	50	1000	1	48.7973493975904	"Niskin bottle"	"phytoplankton"										
1	60	10	"AT"	"cells/l"	"Thalassiosira nordenskioeldii"	2016	"ARCEx2016"	"vMf1"	"PHT-001"	"Occurrence"	30001.3333	50	0.0016665925958846274	"l"	"present"	"verified"	15	450.02	50	1000	1	1500.06666666667	"Niskin bottle"	"phytoplankton"										
2	15	10	"AT"	"cells/l"	"Thalassiosira hyalina"	2016	"ARCEx2016"	"vMf1"	"PHT-002"	"Occurrence"	4320.192	24	0.0055553086529487586	"l"	"present"	"verified"	50	450.02	50	1000	1	216.0096	"Niskin bottle"	"phytoplankton"										
2	15	10	"AT"	"cells/l"	"Thalassiosira nordenskioeldii"	2016	"ARCEx2016"	"vMf1"	"PHT-002"	"Occurrence"	35358.7143	55	0.0015554864228256521	"l"	"present"	"verified"	14	450.02	50	1000	1	1767.93571428571	"Niskin bottle"	"phytoplankton"										
2	15	10	"AT"	"cells/l"	"Fragilariopsis cylindrus"	2016	"ARCEx2016"	"vMf1"	"PHT-002"	"Occurrence"	146256.5	195	0.0013332740767077018	"l"	"present"	"verified"	12	450.02	50	1000	1	7312.825	"Niskin bottle"	"phytoplankton"										
2	15	10	"AT"	"cells/l"	"Pseudo-nitzschia seriata"	2016	"ARCEx2016"	"vMf1"	"PHT-002"	"Occurrence"	10976.0976	50	0.0045553530954179815	"l"	"present"	"verified"	41	450.02	50	1000	1	548.80487804878	"Niskin bottle"	"phytoplankton"										
2	15	10	"AT"	"cells/l"	"Thalassiosira gravida"	2016	"ARCEx2016"	"vMf1"	"PHT-002"	"Occurrence"	45002	50	0.0011110617305897514	"l"	"present"	"verified"	10	450.02	50	1000	1	2250.1	"Niskin bottle"	"phytoplankton"										
2	15	10	"AT"	"cells/l"	"Peridiniella catenata"	2016	"ARCEx2016"	"vMf1"	"PHT-002"	"Occurrence"	360.016	2	0.0055553086529487586	"l"	"present"	"verified"	50	450.02	50	1000	1	18.0008	"Niskin bottle"	"phytoplankton"										
2	15	10	"AT"	"cells/l"	"Navicula septentrionalis"	2016	"ARCEx2016"	"vMf1"	"PHT-002"	"Occurrence"	4500.2	25	0.0055553086529487586	"l"	"present"	"verified"	50	450.02	50	1000	1	225.01	"Niskin bottle"	"phytoplankton"										
2	15	10	"AT"	"cells/l"	"Entomoneis kjellmanii"	2016	"ARCEx2016"	"vMf1"	"PHT-002"	"Occurrence"	360.016	2	0.0055553086529487586	"l"	"present"	"verified"	50	450.02	50	1000	1	18.0008	"Niskin bottle"	"phytoplankton"										
2	15	10	"AT"	"cells/l"	"Chaetoceros furcellatus"	2016	"ARCEx2016"	"vMf1"	"PHT-002"	"Occurrence"	12150.54	54	0.004444246922359006	"l"	"present"	"verified"	40	450.02	50	1000	1	607.527	"Niskin bottle"	"phytoplankton"										
2	15	10	"AT"	"cells/l"	"Navicula pelagica"	2016	"ARCEx2016"	"vMf1"	"PHT-002"	"Occurrence"	3780.168	21	0.0055553086529487586	"l"	"present"	"verified"	50	450.02	50	1000	1	189.0084	"Niskin bottle"	"phytoplankton"										
2	15	10	"AT"	"cells/l"	"Thalassiosira antarctica"	2016	"ARCEx2016"	"vMf1"	"PHT-002"	"Occurrence"	6300.28	35	0.0055553086529487586	"l"	"present"	"verified"	50	450.02	50	1000	1	315.014	"Niskin bottle"	"phytoplankton"										
2	15	10	"AT"	"cells/l"	"Cylindrotheca closterium"	2016	"ARCEx2016"	"vMf1"	"PHT-002"	"Occurrence"	180.008	1	0.0055553086529487586	"l"	"present"	"verified"	50	450.02	50	1000	1	9.0004	"Niskin bottle"	"phytoplankton"										
2	15	10	"AT"	"cells/l"	"Navicula transitans"	2016	"ARCEx2016"	"vMf1"	"PHT-002"	"Occurrence"	540.024	3	0.0055553086529487586	"l"	"present"	"verified"	50	450.02	50	1000	1	27.0012	"Niskin bottle"	"phytoplankton"										
2	15	10	"AT"	"cells/l"	"Bacterosira bathyomphala"	2016	"ARCEx2016"	"vMf1"	"PHT-002"	"Occurrence"	7560.336	42	0.0055553086529487586	"l"	"present"	"verified"	50	450.02	50	1000	1	378.0168	"Niskin bottle"	"phytoplankton"										
2	15	60	"AT"	"cells/l"	"Phaeocystis pouchetii"	2016	"ARCEx2016"	"vMf1"	"PHT-002"	"Occurrence"	302456.5455	50	0.00016531300364109404	"l"	"present"	"verified"	55	16635.11	50	1000	1	15122.8272727273	"Niskin bottle"	"phytoplankton"										
2	15	60	"AT"	"cells/l"	"Eukaryota incertae sedis"	2016	"ARCEx2016"	"vMf1"	"PHT-002"	"Occurrence"	17300.5144	13	0.0007514227438231547	"l"	"present"	"verified"	250	16635.11	50	1000	1	865.02572	"Niskin bottle"	"phytoplankton"	"Flagellates"		"indet."							
2	15	60	"AT"	"cells/l"	"Cryptomonas"	2016	"ARCEx2016"	"vMf1"	"PHT-002"	"Occurrence"	3992.4264	3	0.0007514227438231547	"l"	"present"	"verified"	250	16635.11	50	1000	1	199.62132	"Niskin bottle"	"phytoplankton"			"sp."	"species"						
2	15	60	"AT"	"cells/l"	"Telonema"	2016	"ARCEx2016"	"vMf1"	"PHT-002"	"Occurrence"	9315.6616	7	0.0007514227438231547	"l"	"present"	"verified"	250	16635.11	50	1000	1	465.78308	"Niskin bottle"	"phytoplankton"			"sp."	"species"						
2	15	60	"AT"	"cells/l"	"Olisthodiscus"	2016	"ARCEx2016"	"vMf1"	"PHT-002"	"Occurrence"	272706.7213	50	0.00018334714949284979	"l"	"present"	"verified"	61	16635.11	50	1000	1	13635.3360655738	"Niskin bottle"	"phytoplankton"			"sp."	"species"		"+"				
2	15	60	"AT"	"cells/l"	"Teleaulax amphioxeia"	2016	"ARCEx2016"	"vMf1"	"PHT-002"	"Occurrence"	2661.6176	2	0.0007514227438231547	"l"	"present"	"verified"	250	16635.11	50	1000	1	133.08088	"Niskin bottle"	"phytoplankton"										
2	15	60	"AT"	"cells/l"	"Navicula directa"	2016	"ARCEx2016"	"vMf1"	"PHT-002"	"Occurrence"	7984.8528	6	0.0007514227438231547	"l"	"present"	"verified"	250	16635.11	50	1000	1	399.24264	"Niskin bottle"	"phytoplankton"										
2	15	60	"AT"	"cells/l"	"Dunaliella"	2016	"ARCEx2016"	"vMf1"	"PHT-002"	"Occurrence"	2661.6176	2	0.0007514227438231547	"l"	"present"	"verified"	250	16635.11	50	1000	1	133.08088	"Niskin bottle"	"phytoplankton"			"sp."	"species"						
2	15	60	"AT"	"cells/l"	"Leucocryptos marina"	2016	"ARCEx2016"	"vMf1"	"PHT-002"	"Occurrence"	1330.8088	1	0.0007514227438231547	"l"	"present"	"verified"	250	16635.11	50	1000	1	66.54044	"Niskin bottle"	"phytoplankton"										
2	15	60	"AT"	"cells/l"	"Alexandrium"	2016	"ARCEx2016"	"vMf1"	"PHT-002"	"Occurrence"	1330.8088	1	0.0007514227438231547	"l"	"present"	"verified"	250	16635.11	50	1000	1	66.54044	"Niskin bottle"	"phytoplankton"			"sp."	"species"						
2	15	60	"AT"	"cells/l"	"Lessardia elongata"	2016	"ARCEx2016"	"vMf1"	"PHT-002"	"Occurrence"	1330.8088	1	0.0007514227438231547	"l"	"present"	"verified"	250	16635.11	50	1000	1	66.54044	"Niskin bottle"	"phytoplankton"										
2	15	60	"AT"	"cells/l"	"Coccolithales"	2016	"ARCEx2016"	"vMf1"	"PHT-002"	"Occurrence"	1330.8088	1	0.0007514227438231547	"l"	"present"	"verified"	250	16635.11	50	1000	1	66.54044	"Niskin bottle"	"phytoplankton"	"Coccolithales indet. 7-10um"		"indet."							
2	15	60	"AT"	"cells/l"	"Heterocapsa rotundata"	2016	"ARCEx2016"	"vMf1"	"PHT-002"	"Occurrence"	2661.6176	2	0.0007514227438231547	"l"	"present"	"verified"	250	16635.11	50	1000	1	133.08088	"Niskin bottle"	"phytoplankton"										
2	15	60	"AT"	"cells/l"	"Gymnodinium galeatum"	2016	"ARCEx2016"	"vMf1"	"PHT-002"	"Occurrence"	1330.8088	1	0.0007514227438231547	"l"	"present"	"verified"	250	16635.11	50	1000	1	66.54044	"Niskin bottle"	"phytoplankton"										
2	15	60	"AT"	"cells/l"	"Lohmanniella oviformis"	2016	"ARCEx2016"	"vMf1"	"PHT-002"	"Occurrence"	2661.6176	2	0.0007514227438231547	"l"	"present"	"verified"	250	16635.11	50	1000	1	133.08088	"Niskin bottle"	"phytoplankton"										
2	15	60	"AT"	"cells/l"	"Pseudo-nitzschia granii"	2016	"ARCEx2016"	"vMf1"	"PHT-002"	"Occurrence"	1330.8088	1	0.0007514227438231547	"l"	"present"	"verified"	250	16635.11	50	1000	1	66.54044	"Niskin bottle"	"phytoplankton"										
2	15	60	"AT"	"cells/l"	"Gymnodinium gracilentum"	2016	"ARCEx2016"	"vMf1"	"PHT-002"	"Occurrence"	3992.4264	3	0.0007514227438231547	"l"	"present"	"verified"	250	16635.11	50	1000	1	199.62132	"Niskin bottle"	"phytoplankton"										
2	15	60	"AT"	"cells/l"	"Gymnodinium arcticum"	2016	"ARCEx2016"	"vMf1"	"PHT-002"	"Occurrence"	2661.6176	2	0.0007514227438231547	"l"	"present"	"verified"	250	16635.11	50	1000	1	133.08088	"Niskin bottle"	"phytoplankton"										
2	15	60	"AT"	"cells/l"	"Protoperidinium bipes"	2016	"ARCEx2016"	"vMf1"	"PHT-002"	"Occurrence"	1330.8088	1	0.0007514227438231547	"l"	"present"	"verified"	250	16635.11	50	1000	1	66.54044	"Niskin bottle"	"phytoplankton"										
3	20	10	"AT"	"cells/l"	"Mesodinium rubrum"	2016	"ARCEx2016"	"vMf1"	"PHT-003"	"Occurrence"	183.6816	1	0.005444202479889783	"l"	"present"	"verified"	49	450.02	50	1000	1	9.18408163265306	"Niskin bottle"	"phytoplankton"										
3	20	10	"AT"	"cells/l"	"Fragilariopsis cylindrus"	2016	"ARCEx2016"	"vMf1"	"PHT-003"	"Occurrence"	18000.8	50	0.0027776543264743793	"l"	"present"	"verified"	25	450.02	50	1000	1	900.04	"Niskin bottle"	"phytoplankton"										
3	20	10	"AT"	"cells/l"	"Thalassiosira nordenskioeldii"	2016	"ARCEx2016"	"vMf1"	"PHT-003"	"Occurrence"	49502.2	55	0.0011110617305897514	"l"	"present"	"verified"	10	450.02	50	1000	1	2475.11	"Niskin bottle"	"phytoplankton"										
3	20	10	"AT"	"cells/l"	"Thalassiosira gravida"	2016	"ARCEx2016"	"vMf1"	"PHT-003"	"Occurrence"	46638.4364	57	0.0012221679036487267	"l"	"present"	"verified"	11	450.02	50	1000	1	2331.92181818182	"Niskin bottle"	"phytoplankton"										
3	20	10	"AT"	"cells/l"	"Thalassiosira hyalina"	2016	"ARCEx2016"	"vMf1"	"PHT-003"	"Occurrence"	4592.0408	25	0.005444202479889783	"l"	"present"	"verified"	49	450.02	50	1000	1	229.602040816327	"Niskin bottle"	"phytoplankton"										
3	20	10	"AT"	"cells/l"	"Bacterosira bathyomphala"	2016	"ARCEx2016"	"vMf1"	"PHT-003"	"Occurrence"	12553.1895	53	0.004222034576241056	"l"	"present"	"verified"	38	450.02	50	1000	1	627.65947368421	"Niskin bottle"	"phytoplankton"										
3	20	10	"AT"	"cells/l"	"Pseudo-nitzschia seriata"	2016	"ARCEx2016"	"vMf1"	"PHT-003"	"Occurrence"	5143.0857	28	0.005444202479889783	"l"	"present"	"verified"	49	450.02	50	1000	1	257.154285714286	"Niskin bottle"	"phytoplankton"										
3	20	10	"AT"	"cells/l"	"Navicula pelagica"	2016	"ARCEx2016"	"vMf1"	"PHT-003"	"Occurrence"	734.7265	4	0.005444202479889783	"l"	"present"	"verified"	49	450.02	50	1000	1	36.7363265306122	"Niskin bottle"	"phytoplankton"										
3	20	60	"AT"	"cells/l"	"Olisthodiscus"	2016	"ARCEx2016"	"vMf1"	"PHT-003"	"Occurrence"	297055.5357	50	0.00016831869461638666	"l"	"present"	"verified"	56	16635.11	50	1000	1	14852.7767857143	"Niskin bottle"	"phytoplankton"			"sp."	"species"						
3	20	60	"AT"	"cells/l"	"Chaetoceros furcellatus"	2016	"ARCEx2016"	"vMf1"	"PHT-003"	"Occurrence"	50794.229	20	0.0003937455177633331	"l"	"present"	"verified"	131	16635.11	50	1000	1	2539.71145038168	"Niskin bottle"	"phytoplankton"										
3	20	60	"AT"	"cells/l"	"Gymnodinium galeatum"	2016	"ARCEx2016"	"vMf1"	"PHT-003"	"Occurrence"	7619.1344	3	0.0003937455177633331	"l"	"present"	"verified"	131	16635.11	50	1000	1	380.956717557252	"Niskin bottle"	"phytoplankton"										
3	20	60	"AT"	"cells/l"	"Eukaryota incertae sedis"	2016	"ARCEx2016"	"vMf1"	"PHT-003"	"Occurrence"	2539.7115	1	0.0003937455177633331	"l"	"present"	"verified"	131	16635.11	50	1000	1	126.985572519084	"Niskin bottle"	"phytoplankton"	"Flagellates"		"indet."							
3	20	60	"AT"	"cells/l"	"Telonema"	2016	"ARCEx2016"	"vMf1"	"PHT-003"	"Occurrence"	7619.1344	3	0.0003937455177633331	"l"	"present"	"verified"	131	16635.11	50	1000	1	380.956717557252	"Niskin bottle"	"phytoplankton"			"sp."	"species"						
3	20	60	"AT"	"cells/l"	"Nitzschia frigida"	2016	"ARCEx2016"	"vMf1"	"PHT-003"	"Occurrence"	5079.4229	2	0.0003937455177633331	"l"	"present"	"verified"	131	16635.11	50	1000	1	253.971145038168	"Niskin bottle"	"phytoplankton"										
3	20	60	"AT"	"cells/l"	"Phaeocystis pouchetii"	2016	"ARCEx2016"	"vMf1"	"PHT-003"	"Occurrence"	58413.3634	23	0.0003937455177633331	"l"	"present"	"verified"	131	16635.11	50	1000	1	2920.66816793893	"Niskin bottle"	"phytoplankton"										
3	20	60	"AT"	"cells/l"	"Protoperidinium bipes"	2016	"ARCEx2016"	"vMf1"	"PHT-003"	"Occurrence"	2539.7115	1	0.0003937455177633331	"l"	"present"	"verified"	131	16635.11	50	1000	1	126.985572519084	"Niskin bottle"	"phytoplankton"										
3	20	60	"AT"	"cells/l"	"Heterocapsa rotundata"	2016	"ARCEx2016"	"vMf1"	"PHT-003"	"Occurrence"	2539.7115	1	0.0003937455177633331	"l"	"present"	"verified"	131	16635.11	50	1000	1	126.985572519084	"Niskin bottle"	"phytoplankton"										
3	20	60	"AT"	"cells/l"	"Skeletonema costatum"	2016	"ARCEx2016"	"vMf1"	"PHT-003"	"Occurrence"	5079.4229	2	0.0003937455177633331	"l"	"present"	"verified"	131	16635.11	50	1000	1	253.971145038168	"Niskin bottle"	"phytoplankton"										
3	20	60	"AT"	"cells/l"	"Uronema marinum"	2016	"ARCEx2016"	"vMf1"	"PHT-003"	"Occurrence"	2539.7115	1	0.0003937455177633331	"l"	"present"	"verified"	131	16635.11	50	1000	1	126.985572519084	"Niskin bottle"	"phytoplankton"										
3	20	60	"AT"	"cells/l"	"Lohmanniella oviformis"	2016	"ARCEx2016"	"vMf1"	"PHT-003"	"Occurrence"	2539.7115	1	0.0003937455177633331	"l"	"present"	"verified"	131	16635.11	50	1000	1	126.985572519084	"Niskin bottle"	"phytoplankton"										
4	10	10	"AT"	"cells/l"	"Thalassiosira antarctica"	2016	"ARCEx2016"	"vMf1"	"PHT-004"	"Occurrence"	5510.449	30	0.005444202479889783	"l"	"present"	"verified"	49	450.02	50	1000	1	275.522448979592	"Niskin bottle"	"phytoplankton"										
4	10	10	"AT"	"cells/l"	"Fragilariopsis cylindrus"	2016	"ARCEx2016"	"vMf1"	"PHT-004"	"Occurrence"	102004.5333	136	0.0013332740767077018	"l"	"present"	"verified"	12	450.02	50	1000	1	5100.22666666667	"Niskin bottle"	"phytoplankton"										
4	10	10	"AT"	"cells/l"	"Thalassiosira nordenskioeldii"	2016	"ARCEx2016"	"vMf1"	"PHT-004"	"Occurrence"	23442.9023	112	0.004777565441535931	"l"	"present"	"verified"	43	450.02	50	1000	1	1172.14511627907	"Niskin bottle"	"phytoplankton"										
4	10	10	"AT"	"cells/l"	"Thalassiosira gravida"	2016	"ARCEx2016"	"vMf1"	"PHT-004"	"Occurrence"	28126.25	50	0.0017776987689436027	"l"	"present"	"verified"	16	450.02	50	1000	1	1406.3125	"Niskin bottle"	"phytoplankton"										
4	10	10	"AT"	"cells/l"	"Chaetoceros furcellatus"	2016	"ARCEx2016"	"vMf1"	"PHT-004"	"Occurrence"	15968.4516	55	0.00344429136482823	"l"	"present"	"verified"	31	450.02	50	1000	1	798.422580645161	"Niskin bottle"	"phytoplankton"										
4	10	10	"AT"	"cells/l"	"Navicula transitans"	2016	"ARCEx2016"	"vMf1"	"PHT-004"	"Occurrence"	183.6816	1	0.005444202479889783	"l"	"present"	"verified"	49	450.02	50	1000	1	9.18408163265306	"Niskin bottle"	"phytoplankton"										
4	10	10	"AT"	"cells/l"	"Pseudo-nitzschia seriata"	2016	"ARCEx2016"	"vMf1"	"PHT-004"	"Occurrence"	8081.9918	44	0.005444202479889783	"l"	"present"	"verified"	49	450.02	50	1000	1	404.099591836735	"Niskin bottle"	"phytoplankton"										
4	10	10	"AT"	"cells/l"	"Bacterosira bathyomphala"	2016	"ARCEx2016"	"vMf1"	"PHT-004"	"Occurrence"	9184.0816	50	0.005444202479889783	"l"	"present"	"verified"	49	450.02	50	1000	1	459.204081632653	"Niskin bottle"	"phytoplankton"										
